ID	CTLi_RNAseq_rep1	CTLi_RNAseq_rep2	CTLi_RNAseq_rep3	SPT6i_RNAseq_rep1	SPT6i_RNAseq_rep2	SPT6i_RNAseq_rep3
TOMM40	3.54924	3.7471	3.84919	4.69768	5.13327	4.71205
TOMM40L	2.15205	2.63131	2.42159	0.777666	0.933478	0.787344
TONSL-AS1	-3.42881	-2.60534	-2.04499	0.96285	0.872547	1.41699
TOP1MT	1.12183	1.15609	1.65614	-1.16901	-0.913169	-0.825371
TOP2A	1.30081	2.24544	2.07284	-1.2865	-1.19419	-0.834939
TOP3A	1.18292	1.59175	1.28074	3.26801	3.25389	3.30393
TOPBP1	1.46181	1.72681	1.66857	3.30804	3.12767	3.28372
TOPORS	3.29419	3.33511	3.01872	4.52559	4.23138	4.40554
TOR1A	3.61452	3.63027	3.49648	4.96937	4.96467	4.77497
TOR1AIP1	3.16285	3.3263	3.20769	5.21775	5.01921	5.13297
TOR1B	3.13645	3.1775	3.16892	4.84478	4.87325	4.7062
TOR3A	2.64615	2.69156	2.90426	4.21044	4.28358	3.79576
TP53	1.73167	2.40695	2.19119	5.09002	5.14852	5.11764
TP53BP1	2.09581	2.57379	2.10053	3.41164	3.27624	3.55808
TP53INP1	2.92907	3.39295	3.09914	5.76733	5.48153	5.82771
TP53INP2	3.78577	3.12446	4.11995	5.79971	5.67639	5.90959
TP53RK	1.55635	2.02486	1.50638	2.99399	3.02451	2.86366
TP53TG5	-3.76295	-3.48307	-3.5498	-0.827407	-0.73613	-0.707821
TP63	5.47378	5.46486	5.37982	1.97211	2.06508	2.30009
TP73-AS1	-0.832783	-0.39936	-0.637133	1.26099	1.50165	1.37169
TPCN1	2.86827	2.73749	2.95391	4.05974	4.0862	4.42837
TPI1	7.51495	7.33323	7.6283	8.56459	8.67901	8.28197
TPM3	3.69372	3.77796	3.77273	4.87739	4.82238	4.6528
TPM3P9	-1.01355	-0.386007	-1.0612	0.908143	0.596163	0.676217
TPP2	2.81233	3.21187	2.9026	4.13048	4.01744	4.28768
TPR	3.33333	3.63727	3.38203	4.66369	4.53568	4.82436
TPRG1	2.61509	2.5727	2.56164	-1.08236	-1.14615	-0.696993
TPRKB	2.79919	3.25137	3.0054	4.52806	4.49837	4.02495
TPST1	2.80645	2.7738	2.78603	4.08357	3.71877	3.7925
TPT1-AS1	0.232363	-0.0434815	0.664959	2.24298	2.1432	2.27851
TPTEP1	-1.1433	-0.542808	-0.96216	-2.7589	-2.77401	-2.87794
TRA2A	3.65145	4.03261	3.82489	5.21027	5.11752	4.99982
TRAF3IP1	1.36597	1.56875	1.29973	3.68805	3.46927	3.46059
TRAF4	4.09704	3.91381	4.1957	5.69615	5.7031	5.48367
TRAF6	1.06305	1.08393	0.781692	2.47845	2.36244	2.5081
TRAF7	4.18339	4.1568	4.40248	5.14403	5.38785	5.31379
TRAFD1	4.51265	4.6458	4.73436	5.6478	5.66801	5.5959
TRAK2	0.928468	2.34975	1.23091	4.94349	4.83217	4.90266
TRAM1	5.15447	5.41644	5.18407	6.6624	6.46495	6.51506
TRAM1L1	-3.19088	-3.08351	-3.21386	-0.896923	-1.08346	-1.73591
TRAM2	0.137889	0.600417	0.860094	2.10992	2.39878	2.22445
TRAPPC10	2.72209	3.09762	2.77094	4.29328	4.25453	4.39349
TRAPPC13	2.27846	2.47913	2.14621	4.2085	4.01755	3.89739
TRAPPC4	2.98279	3.53451	2.99457	5.04694	5.14599	4.85544
TRAPPC6A	1.42056	1.85826	1.16409	3.7938	4.27098	3.70674
TRAPPC9	0.389299	0.711391	0.0843184	1.52797	1.74773	1.58552
TRERF1	0.555989	0.69392	0.699149	3.27529	3.23148	3.5301
TREX2	5.50729	4.75114	4.73965	-1.51478	-1.88008	-1.53264
TRHDE	-3.96166	-2.54622	-3.8768	0.201825	0.667498	0.692092
TRHDE-AS1	-4.54094	-5.15436	-3.47404	-0.744115	-0.747353	-1.25073
TRIAP1	3.85581	4.21578	3.80486	6.39449	6.33536	5.88568
TRIB1	3.23844	2.55997	2.84563	4.81002	4.65742	4.95539
TRIB3	2.90585	2.83355	2.21165	-0.589547	0.239966	-0.367149
TRIM11	3.57934	3.24959	3.42203	4.4034	4.48343	4.46946
TRIM16	6.76516	6.5749	6.42686	5.45285	5.58133	5.45911
TRIM2	2.45147	2.41805	2.53564	4.72794	4.76034	5.00926
TRIM21	1.59817	1.942	2.26909	3.67335	3.82619	3.54205
TRIM22	3.04896	3.26282	3.26754	6.34791	6.11328	6.10216
TRIM26	3.39168	3.48927	3.57283	5.26179	5.21673	5.06318
TRIM27	1.62779	2.29303	1.59313	3.30399	3.4864	3.32476
TRIM28	5.22885	5.32865	5.37639	6.7903	6.85629	6.79139
TRIM31	-1.84009	-2.14294	-1.63175	0.145552	0.128701	0.398636
TRIM31-AS1	-0.572297	-0.442895	-0.109852	2.23746	1.96808	1.73056
TRIM38	1.97708	2.17174	2.20897	3.38955	3.2332	3.35928
TRIM52-AS1	-1.23384	-0.763893	-1.20619	0.70099	0.382992	0.0241657
TRIM56	1.65623	1.50008	1.74068	3.84978	3.76556	3.83177
TRIM59	0.472468	0.956789	0.609361	-0.846694	-1.22161	-0.915171
TRIM62	3.62365	3.52201	3.50364	1.94362	1.97623	2.52656
TRIM66	-1.35403	-0.65669	-0.852237	1.02229	0.981941	1.23495
TRIM68	0.446332	0.921691	0.81268	2.05123	1.86849	1.73343
TRIM69	-3.82395	-3.24709	-2.70943	-0.0868402	-0.505968	-0.0356687
TRIM7	0.826867	0.477942	1.11477	-2.97703	-3.53181	-2.96197
TRIM74	-3.21995	-2.72193	-3.40325	0.739093	0.958503	1.57627
TRIM8	3.67117	3.08963	3.58015	5.37141	5.30332	5.18173
TRIO	2.31893	2.6028	2.17351	3.47821	3.52638	3.77602
TRIOBP	1.74299	1.30705	1.69625	3.28738	3.41502	3.47764
TRIP13	-0.357795	0.219065	0.390283	-1.4485	-1.50448	-1.63097
TRMT10A	0.425818	0.589896	0.507329	2.39157	2.23791	2.37024
TRMT10C	3.4715	3.6961	3.23581	5.03191	5.04126	4.81638
TRMT1L	1.94398	2.27739	2.26171	3.64707	3.40676	3.66143
TRMT6	2.50454	2.6614	2.37838	4.14379	4.12048	3.81614
TRMT61A	1.12479	0.741592	1.18061	2.04166	2.46233	2.13081
TRNAU1AP	2.18794	2.2302	2.16109	3.39027	3.49211	3.33519
TRNT1	0.774218	1.37464	0.933738	2.03775	2.16785	2.10183
TRPM7	1.91825	2.36646	1.89255	3.46556	3.35109	3.41419
TRPV1	0.183486	0.248395	0.42832	2.05527	1.9706	2.28311
TRPV3	4.77015	4.56835	4.37478	3.17053	3.24779	3.35453
TRUB1	1.7046	2.177	1.813	3.22422	2.98878	3.05731
TRUB2	0.865356	1.20423	1.16031	2.63789	2.57801	2.53151
TSC1	1.86797	2.05335	1.98917	3.32674	3.18027	3.44616
TSC22D3	2.85281	2.95117	2.76016	5.11288	5.03971	4.88749
TSGA10	-1.80696	-1.37028	-1.43509	2.57799	2.4761	2.37348
TSHZ2	-1.71769	-1.36553	-1.83625	-4.44994	-4.5331	-4.15004
TSHZ3	-0.674945	-0.230392	-0.59048	-2.17574	-2.41255	-1.88454
TSKU	2.60088	2.03623	2.92159	4.44461	4.33908	4.28785
TSN	3.74076	4.02082	3.78138	4.91543	4.86674	4.83082
TSNAXIP1	-2.47866	-1.93833	-1.65365	-0.21887	0.00924928	0.0347639
TSPAN1	0.420019	-0.396463	1.4454	5.92855	6.43409	5.85484
TSPAN13	2.74752	2.66927	3.18268	4.46779	4.49762	4.35698
TSPAN14	2.70422	2.45714	2.64622	4.98502	4.9584	5.06522
TSPAN15	1.0357	0.934489	1.22112	4.89475	4.98361	4.60017
TSPAN3	3.08128	3.15336	3.05168	4.43792	4.48872	4.06615
TSPAN33	-0.206241	-0.221722	-0.417667	-1.82419	-1.95864	-1.54409
TSPAN6	3.28809	2.76851	3.05789	4.50579	4.28425	4.51759
TSPAN9	2.1854	2.79506	2.6687	0.40364	0.711694	0.833979
TSPYL2	0.447958	1.1403	0.739487	3.77575	3.93061	3.72482
TSR2	2.70721	2.92118	2.83911	4.19413	4.16887	3.88781
TSSK3	-1.56976	-0.893364	-1.07817	1.14689	0.950855	1.54465
TSSK6	-1.50781	-1.85695	-1.87183	-0.561039	0.173685	-0.237864
TSTA3	2.89381	2.73656	3.44429	5.00324	5.42845	5.1629
TSTD2	1.52734	1.80698	1.44633	2.74774	2.62682	2.64088
TSTD3	-1.48256	-1.12809	-1.14297	0.20434	-0.0920073	-0.0801677
TTC14	0.833967	1.52335	1.38308	3.79599	3.79512	3.91788
TTC17	2.22589	2.63925	2.17691	4.06254	3.97716	4.08452
TTC19	3.20981	3.42522	2.84143	4.71093	4.66943	4.64727
TTC21A	-1.37489	-1.10739	-0.64261	1.32048	1.60277	1.69428
TTC21B	-0.838756	-0.0495922	-0.361309	1.1968	1.13993	1.36887
TTC22	3.3772	3.61145	3.84895	0.606438	0.579732	0.641405
TTC26	-0.211564	0.166615	-0.0978083	1.23407	1.2752	1.08525
TTC30A	-0.341915	0.265077	0.0253638	2.49494	2.33936	2.4268
TTC30B	0.504702	0.91489	0.665949	2.40869	2.21318	2.47187
TTC39A	3.70257	3.45544	3.60573	0.00756886	-0.152118	0.529839
TTC39B	2.40757	2.57411	2.28928	-1.44238	-1.50059	-0.920489
TTC39C	1.31533	1.67123	1.55416	-0.200255	-0.391979	0.0120446
TTC3P1	-3.02656	-1.94619	-2.84072	-0.702806	-0.264205	-0.172035
TTC7B	-0.801623	-0.113421	-0.79013	-3.74476	-3.05282	-3.6601
TTC8	0.160494	0.676449	0.367996	1.76935	1.82171	1.71581
TTC9C	1.9434	2.11192	1.80158	3.30663	3.37601	3.17654
TTF1	1.99003	2.01208	1.68977	3.1318	3.04403	3.01854
TTF2	-0.316157	-0.135718	-0.183861	-1.68496	-1.39871	-1.30608
TTI1	1.50441	1.8639	1.60908	3.08801	3.05623	3.07199
TTLL11	-0.321346	-0.35157	-0.201133	-1.52962	-1.37492	-1.4234
TTLL3	-0.626999	-0.419254	-0.0366422	2.79467	2.83207	3.18328
TTTY14	0.0206874	0.0440634	-0.0748074	-0.987556	-0.972295	-1.40135
TTTY15	-0.668338	-0.312076	-0.746181	0.73711	0.42905	0.499169
TTTY4	-4.69498	-4.23677	-4.96589	-8.03362	-8.47292	-8.4474
TTTY4B	-4.69498	-4.23677	-4.96589	-8.03362	-8.47292	-8.4474
TTTY4C	-4.69498	-4.23677	-4.96589	-8.03362	-8.47292	-8.4474
TTYH3	3.377	3.18112	3.5406	5.13788	5.17034	5.2866
TUBA1C	6.91332	7.34408	7.25896	5.5985	5.89375	5.39312
TUBA4A	7.93117	8.03927	8.18082	6.37571	6.5687	6.21888
TUBB2A	7.44552	8.06021	7.91145	2.49142	3.34333	2.83464
TUBB6	6.80757	6.2635	6.56019	4.61691	5.10552	4.42314
TUBD1	1.28785	1.67047	1.60679	3.06244	2.78003	2.57141
TUBGCP2	2.41165	2.59453	2.51363	3.58333	3.86816	3.77251
TUBGCP4	0.525013	0.631163	0.561198	1.78771	1.72808	1.84193
TUFM	5.3365	5.30385	5.43819	6.83983	7.05709	6.77468
TULP1	-4.84341	-3.68159	-3.86639	-1.99552	-1.63646	-1.97867
TUSC2	2.71115	3.02369	2.94421	4.48905	4.69346	4.17574
TUSC3	2.56414	2.76625	2.7939	4.00087	4.32691	4.21576
TVP23B	4.12596	4.1125	3.93741	5.41973	5.40385	5.24999
TVP23C	-1.8008	-1.77854	-1.97234	-0.0926651	0.00135529	-0.214806
TVP23C-CDRT4	0.667464	0.959796	1.02441	2.87211	2.92467	2.80562
TWF1	5.58687	5.63944	5.89973	7.17635	6.94815	6.99747
TXLNA	3.00625	3.33974	3.18474	4.36203	4.34059	4.33023
TXNDC11	2.66287	2.74532	2.76907	3.88705	3.93972	3.68485
TXNDC12	2.2727	2.51371	2.26018	5.12121	5.02645	4.52817
TXNDC15	1.43067	2.03407	1.45683	3.5083	3.46524	3.31167
TXNDC5	4.15253	4.35418	4.42933	5.35343	5.61354	5.18159
TXNRD2	0.916081	0.888868	0.945294	1.91194	2.30605	2.20804
TYK2	2.74803	2.69917	3.19868	4.33671	4.46056	4.52015
TYMS	1.69666	1.64466	1.97095	4.20636	3.90319	3.97226
TYMSOS	-2.69141	-2.21585	-2.42979	0.29681	0.856359	0.00949175
TYRO3	3.29093	3.43988	3.26673	0.855144	1.12069	0.829676
TYSND1	1.86929	1.64334	1.98953	0.403466	0.576169	0.490322
TYW1	1.61475	2.18261	2.06778	3.52499	3.3775	3.27792
TYW5	0.370166	0.490269	0.528385	1.80419	1.83746	1.52042
UBA3	3.92325	4.17429	4.07583	5.31605	5.17158	5.1248
UBA5	2.28418	2.58298	2.4607	3.77516	3.72773	3.71886
UBA6	2.95979	2.82303	3.26685	4.51266	4.31479	4.52728
UBAC2-AS1	-1.68548	-2.54472	-2.42467	1.57062	1.73668	1.25801
UBALD2	4.28223	3.9317	4.11884	5.38606	5.44926	5.06569
UBAP2	2.34836	2.53643	2.67645	4.25323	4.1027	4.38271
UBASH3B	0.637142	0.812207	0.679154	3.39728	3.20356	3.1264
UBE2A	5.22045	5.12335	5.23449	6.59722	6.5384	6.40338
UBE2C	1.23471	0.955404	1.90858	-1.48827	-0.857181	-0.976056
UBE2CP5	-0.714348	-0.0472894	-0.167964	1.34927	1.21084	1.54806
UBE2D1	3.02178	3.24801	3.31677	6.09528	5.87139	5.93539
UBE2E2	1.65562	1.69321	1.4534	-0.275672	-0.133428	-0.221682
UBE2H	5.10714	4.78917	4.74812	6.45294	6.28165	6.38156
UBE2L6	3.10497	3.09506	3.0403	5.0641	4.85421	4.27898
UBE2Q1	3.72418	3.86456	3.65398	5.02109	5.09724	4.88086
UBE2Q2P2	-1.89291	-1.73429	-1.43992	-0.503349	-0.504645	-0.511539
UBE2S	1.59473	2.21905	1.92818	3.56915	4.08751	3.45115
UBE2W	1.48046	1.67247	1.2602	2.81146	2.60368	2.59341
UBE2Z	4.50662	4.53775	4.56249	5.80398	5.85898	5.61269
UBE3B	2.81678	2.90651	2.94123	4.01383	4.02928	4.28629
UBE4A	3.30744	3.63351	3.25582	4.90278	4.79397	4.97411
UBFD1	2.56915	2.91392	2.78291	4.5665	4.55523	4.4347
UBL5	6.83514	6.82419	6.78966	8.46166	8.53634	7.82598
UBL7-AS1	-1.45235	-0.964753	-1.41874	0.152943	0.304525	0.127222
UBN1	3.2086	3.27771	3.14153	4.80196	4.66056	4.85705
UBN2	0.895076	1.15649	0.75997	2.38064	2.10515	2.40416
UBOX5	0.129353	0.297995	0.0995615	2.55523	2.47496	2.55672
UBP1	3.31622	3.63005	3.57619	4.60644	4.60003	4.64743
UBR2	1.98474	2.20725	1.99965	3.4047	3.285	3.56087
UBR5-AS1	-3.91574	-3.33888	-2.6168	0.452982	0.724171	0.769585
UBR7	2.01368	2.4215	2.03292	3.27322	3.27529	3.22025
UBXN1	4.89901	4.83802	4.78902	5.95615	6.1319	5.87556
UBXN11	1.02252	0.485306	1.19639	3.99474	4.09563	3.77259
UBXN7	2.68256	2.88379	2.53958	3.98717	3.78373	4.00125
UCA1	1.51676	1.32137	1.3996	3.1938	3.37677	3.42764
UCHL3	6.04889	6.19486	5.64792	4.85195	4.87218	4.59779
UCK1	3.04031	3.01793	3.0712	4.69447	4.84353	4.49792
UCKL1	2.52608	2.38636	2.8447	3.47125	3.77525	3.63224
UCP2	0.521689	-0.148812	0.288784	1.47538	1.93028	1.86686
UCP3	-3.68769	-3.55893	-3.58514	-2.37985	-2.28482	-1.97919
UFL1	3.04536	3.45738	3.32111	4.3993	4.24763	4.41376
UFM1	3.78701	3.90713	3.781	5.71736	5.60584	5.39801
UFSP1	-2.52972	-2.76022	-3.03813	-0.783928	-0.00910746	-1.03422
UGCG	6.44802	6.34741	5.63557	4.58234	4.43819	4.50441
UGT1A6	3.5319	3.71475	3.47931	0.195098	1.33291	1.19296
UGT1A7	3.03122	2.87467	1.59128	-5.03402	-3.53412	-4.48362
UGT1A9	-1.77914	-1.5379	-4.04855	-26.4635	-26.499	-26.4812
UHMK1	2.92666	3.25673	2.9829	4.64843	4.46199	4.61529
UHRF2	1.72039	2.20144	1.86411	3.57659	3.52959	3.43084
UIMC1	1.73027	1.93002	2.02852	2.93541	2.9154	2.84413
ULBP3	-0.0894785	0.113636	-0.161062	0.864693	1.20799	1.24839
ULK3	4.46602	4.63848	4.71344	2.85133	3.14431	3.14749
ULK4	-1.90781	-1.35896	-2.07664	-0.460545	-0.583667	-0.433262
UMAD1	0.581397	1.54783	0.853444	3.06033	2.84121	2.90803
UNC119B	2.79823	3.02462	2.87105	4.01163	3.97741	3.95731
UNC13D	2.2757	2.77539	2.65391	3.81219	3.82527	3.78739
UNC93B1	0.884719	0.11213	1.31812	3.29701	3.69497	3.33334
UPF1	4.53571	4.32619	4.5004	5.51045	5.62106	5.72825
UPF2	3.39221	3.55363	3.24024	4.47354	4.31315	4.45336
UPK1A	4.85287	4.72413	4.72013	-0.137948	-2.00446	-0.877202
UPK1B	3.39885	3.28396	3.52853	5.02319	5.49041	4.92189
UPK2	0.612177	-1.76205	0.285803	4.23714	4.69586	4.25532
UPK3BL1	3.82835	4.12224	3.98618	2.45696	2.60901	2.73148
UPP1	7.31309	6.11504	6.39546	3.98389	4.47682	4.21415
UQCC1	2.15524	2.40447	2.28069	4.55997	4.74246	4.45158
UQCC2	3.22282	3.23823	2.95506	1.7893	2.1913	1.73306
UQCC3	1.69233	1.28369	1.88111	3.24525	3.71139	3.30022
UQCRC1	5.67038	5.44622	5.6964	6.90283	7.11813	6.74559
UQCRFS1	3.9406	3.97149	3.87502	5.12938	5.18425	4.80158
URB1	0.801529	1.22136	0.880341	1.97119	1.94771	2.17987
URB1-AS1	-0.208795	0.124795	-0.0897574	2.21756	2.41444	1.40601
URGCP	3.11157	3.01468	2.91751	4.27336	4.41462	4.41228
URM1	1.81641	2.14297	2.08064	3.34605	3.44841	3.17972
USB1	2.656	2.56793	3.07246	3.85044	3.97232	3.88618
USF1	3.52468	3.78944	3.765	6.37467	6.29477	6.12892
USH1G	0.385651	0.0368908	0.437053	-6.2673	-4.38467	-4.51116
USP1	2.57824	2.84735	2.60965	4.30652	4.05976	4.18593
USP11	0.616048	1.57865	1.06497	3.56644	3.52222	3.48476
USP12	2.25235	2.65241	2.07812	3.48627	3.54171	3.5853
USP2	4.3235	4.42246	3.79219	-0.768928	-0.113373	0.125133
USP24	2.62787	2.73513	2.50581	3.85611	3.7029	3.95798
USP25	3.3862	3.28932	3.32166	4.34515	4.20513	4.50052
USP28	1.04499	1.12529	0.920208	2.29198	2.1282	2.05507
USP30	1.50244	1.62601	1.1734	2.60308	2.47884	2.33074
USP33	3.11756	3.3787	2.96374	4.80646	4.59526	4.81906
USP37	0.687765	1.06464	0.628747	2.06267	1.84868	1.90168
USP39	3.14975	3.48432	3.19524	4.36145	4.40974	4.29774
USP40	1.96781	2.38344	2.21918	4.24569	4.24348	4.39587
USP42	0.864839	1.11477	0.73242	2.17318	2.05718	2.30101
USP45	-1.05892	-0.9097	-0.944401	0.226467	0.0694008	0.16663
USP46-AS1	-1.06914	-0.672851	-1.27269	0.77506	0.705705	0.605688
USP47	3.12478	3.31447	3.09469	4.36762	4.23284	4.40015
USP48	2.87252	2.87696	2.8222	4.60783	4.48171	4.55189
USP53	4.0778	3.71051	3.82593	5.05972	4.80755	5.12651
USP54	2.45797	2.38929	2.30157	3.67887	3.44203	3.59093
USPL1	0.015381	0.595692	0.161562	2.1451	2.10669	2.08431
UTP15	0.92047	1.20454	1.00388	2.58356	2.53396	2.44691
UTP23	1.05603	1.5292	0.985747	2.68356	2.5942	2.3047
UTP25	0.441821	0.702905	0.508476	2.95192	2.94533	2.65895
UTP4	2.91155	3.3151	2.94403	4.31208	4.3206	4.12462
UTP6	2.68453	2.84185	2.51834	4.01905	3.97998	3.8353
UXS1	2.75401	2.70548	2.75338	5.4257	5.53238	5.31005
VAMP1	-3.99415	-1.96293	-2.0123	2.4735	2.7416	2.52006
VAMP3	5.4328	5.46214	5.39082	6.77388	6.616	6.65618
VAMP5	1.46461	1.57348	1.81713	3.5949	3.55803	3.55801
VANGL2	2.96978	2.88942	3.41176	0.942029	0.319773	0.791273
VARS2	1.75778	1.69158	1.81945	3.23127	3.43441	3.47388
VASP	4.12998	3.88938	4.33662	5.73735	5.92984	5.69764
VCPIP1	0.85976	1.46098	0.862107	2.50445	2.35315	2.57752
VCPKMT	1.30032	1.90379	1.51716	2.61213	2.62935	2.61192
VDR	3.4043	3.18543	3.44979	0.980571	1.41484	1.50153
VEGFA	4.00072	3.38794	3.88229	1.98962	2.2487	2.22568
VEGFC	0.261366	0.524472	0.883289	3.97708	3.87629	4.01785
VGLL3	1.78497	1.90778	1.50392	3.70797	3.46997	3.73714
VGLL4	3.35773	3.27506	3.33514	4.43579	4.44583	4.29433
VKORC1	2.63912	2.6681	2.70359	4.55714	4.69407	3.9028
VLDLR	1.34653	1.11349	0.963394	-2.78071	-2.49303	-2.01905
VOPP1	1.81957	1.98139	1.76319	5.21713	5.10341	4.99859
VPREB3	-4.52573	-4.94887	-4.54871	-2.61644	-2.47078	-2.7083
VPS11	2.98871	3.11305	2.79902	4.52111	4.56618	4.37428
VPS13C	0.392788	1.35485	0.404262	2.82326	2.70942	2.9353
VPS18	3.0981	2.96573	3.18532	4.22043	4.25363	4.21902
VPS26C	2.98204	3.23037	2.90408	4.85085	4.88018	4.92906
VPS28	4.72058	4.89016	4.77758	5.97546	5.9737	5.8108
VPS37C	2.85194	3.02962	2.9574	4.25309	4.28181	4.13734
VPS39	3.40895	3.70044	3.39352	4.80956	4.74632	4.85252
VPS4A	3.43574	3.68667	3.52497	4.82101	4.87544	4.64289
VPS50	3.02861	3.10368	2.77752	4.11365	3.7786	4.22818
VPS9D1-AS1	0.477005	0.215514	0.563286	-1.65018	-1.11022	-1.28519
VRK3	2.6609	2.68962	2.37957	3.78374	3.81269	3.7141
VSIG10	2.24406	2.12113	2.37831	4.55448	4.50506	4.83982
VSIG10L	5.95208	5.67079	5.75955	-1.43169	-0.583709	0.0792357
VSIG8	1.97323	2.00319	2.52832	-6.29737	-4.15171	-3.9038
VSNL1	3.09225	3.21879	3.58079	1.50796	1.64953	1.30307
VTCN1	-4.58163	-5.3267	-3.34158	1.31408	1.20306	2.21034
VTI1A	1.64667	1.65596	1.64881	3.02047	2.9353	3.06547
VWA1	2.3463	1.61016	2.83387	4.91698	5.06032	4.77221
VWA2	-0.643778	-0.292341	-0.74124	-5.4624	-3.78623	-3.6538
VWA7	-2.24395	-2.66709	-1.66286	-0.378598	-0.151029	-0.182848
VWA8	0.932638	1.19912	0.966151	2.29773	2.37609	2.42813
VWF	0.666789	0.80822	1.28665	-2.90631	-2.73264	-2.48473
WAKMAR2	1.87172	2.58967	2.38001	0.191103	0.437287	0.131596
WARS2	0.507695	0.633588	0.69392	-0.809081	-0.654165	-0.175228
WASHC5	3.36224	3.64692	3.39057	4.63984	4.55819	4.66888
WBP1	3.48754	3.49372	3.73528	4.88192	5.1246	5.10442
WBP11	3.03746	3.24805	3.09347	4.51842	4.5639	4.57046
WBP4	2.28558	2.59146	2.26869	4.26338	4.19406	3.95271
WDCP	0.129067	0.747035	0.336793	2.46636	2.38602	2.29587
WDFY3-AS2	-3.5199	-2.22684	-3.89081	0.218661	-0.0890828	-0.117508
WDHD1	-0.282784	0.06088	0.0710896	1.95417	1.62096	1.80008
WDR11	3.76833	3.97716	3.7579	5.00938	4.80906	4.85528
WDR24	1.29821	1.2529	1.44317	2.17599	2.49175	2.42541
WDR25	0.237619	0.574047	0.163107	1.63595	1.60943	1.53323
WDR27	-0.564142	-0.645049	-0.520527	0.41175	0.487018	0.816123
WDR34	3.40436	3.04616	3.58734	4.4331	4.74109	4.62646
WDR45B	4.91586	4.69552	4.80444	5.85708	5.88588	5.75193
WDR46	3.3956	3.69369	3.63427	4.98401	5.17078	4.97119
WDR47	2.77162	2.92392	2.88681	4.37751	4.33928	4.29595
WDR48	2.47978	2.90937	2.4905	4.11477	4.0144	4.09817
WDR55	2.89617	2.94303	3.13089	4.32994	4.35738	4.24482
WDR5B	-1.31108	-0.175627	-1.1184	1.90664	1.66187	1.62426
WDR6	3.26674	3.90097	3.55	5.07824	5.08316	5.17603
WDR60	0.579438	0.788564	0.632118	1.64378	1.74473	1.90432
WDR62	1.04776	0.821348	1.76464	-2.39054	-1.98596	-1.37549
WDR63	-1.00764	-1.09473	-1.20647	1.69543	1.16096	1.28845
WDR66	1.55021	1.68517	1.61569	-0.768609	-0.262361	-0.0980804
WDR70	1.92375	2.26873	2.1807	3.32459	3.3196	3.08841
WDR73	1.94319	2.31383	2.11585	3.39946	3.46983	3.27149
WDR74	2.07879	2.10752	2.06043	3.39944	3.69182	3.46743
WDR78	-2.22807	-1.76139	-1.87908	1.52154	1.35903	1.51759
WDR83	1.96623	2.26996	1.85826	3.03159	3.20217	2.94615
WDR83OS	5.36512	5.70672	5.41139	6.57842	6.68716	6.35395
WDR92	0.55159	1.18705	1.01768	2.32787	2.30464	2.27975
WDR97	-5.81002	-5.38516	-4.56997	-2.90073	-2.70777	-2.63645
WDTC1	3.3023	3.45185	3.31707	4.80318	4.71297	4.77415
WEE1	2.42791	1.73959	1.99554	4.87947	4.62712	4.93623
WFDC12	8.2438	8.64664	7.90958	-0.0228894	1.2483	1.46144
WFDC2	0.561733	-1.48944	1.09514	5.90908	5.74516	4.80108
WFDC21P	5.36108	5.03213	5.71967	1.20548	0.134943	0.0479827
WFDC3	-4.30037	-3.72351	-3.32335	2.16352	1.73948	1.9025
WFDC5	7.94898	7.49161	7.75627	0.336281	-0.129496	0.0237738
WFS1	0.966675	0.782241	1.51696	2.58369	2.90017	3.17828
WHRN	-1.28082	-0.980017	-1.16482	1.97611	2.28898	2.14729
WNK4	-4.607	-4.13705	-5.85237	-0.750174	-0.734912	-1.27499
WNT3	2.43077	2.60457	2.70873	-1.0857	-0.660354	-0.521183
WNT4	2.3935	1.68085	2.78768	-1.44615	-1.6148	-1.12297
WNT5A	3.01229	2.8776	3.14797	0.00443482	0.237865	0.421383
WNT7A	0.878109	0.653653	1.47516	4.16675	4.38573	4.3275
WNT9A	-0.854259	-1.39421	0.185495	2.58555	3.1778	2.61087
WRAP53	0.214116	0.635858	0.836981	1.97235	1.89486	1.89123
WRAP73	2.03651	2.11045	2.0489	4.55864	4.64888	4.44231
WRNIP1	2.89383	2.99334	3.08106	4.19514	4.17089	4.04814
WSB1	3.81253	3.85623	3.7997	4.88828	4.79942	5.08026
WTAP	4.1066	4.09448	4.04891	5.29085	5.2071	5.24141
WTIP	-0.400094	-1.08005	-0.734662	-3.87259	-2.90576	-2.70138
WWC1	5.22644	5.25576	4.72783	3.79335	4.05842	3.95096
WWC2	0.955304	1.26748	0.795852	3.39193	3.2584	3.37468
WWC2-AS2	-3.46798	-3.43168	-4.49096	-1.13242	-1.75006	-1.11449
WWC3	2.75991	2.91522	2.93049	4.20543	4.182	4.42209
WWP1	3.29302	3.18616	3.29946	4.85547	4.76227	4.94968
WWP2	2.73647	2.68975	2.65035	4.21489	4.1454	4.31286
WWTR1-AS1	-5.10815	-5.53128	-6.13113	-3.19885	-3.31623	-2.9122
XAB2	3.32145	3.2576	3.29847	4.51653	4.69358	4.59702
XBP1	5.66364	5.81629	5.34903	4.27848	4.18804	4.1699
XKRX	4.70203	5.15865	4.1074	-1.48958	-0.0663879	-0.329378
XPC	2.29021	2.69727	2.19815	4.93073	4.84963	4.81379
XPO6	4.6679	4.79835	4.45641	3.47342	3.63041	3.57505
XPOT	4.34935	4.58015	4.10512	2.79305	2.71177	2.7537
