ProbeID	Name	GSM4634681	GSM4634685	GSM4634683	GSM4634682	GSM4634686	GSM4634684
TASP1	TASP1: 	2.6396	1.07946	2.44479	2.65356	0.889996	0.710293
TBC1D1	TBC1D1: 	2.58011	-0.564525	2.45817	2.30714	0.150728	-0.000786763
TBC1D12	TBC1D12: 	0.616952	1.86174	0.860838	0.457301	1.56823	1.78464
TBC1D13	TBC1D13: 	4.08872	2.64735	4.11509	4.14976	2.5292	2.34037
TBC1D15	TBC1D15: 	3.61062	2.11331	3.71551	3.5333	1.67309	1.86346
TBC1D24	TBC1D24: 	0.738393	-0.646392	0.973651	0.745544	-0.921797	-1.12623
TBC1D26	TBC1D26: 	-1.22942	-4.21181	-0.312151	-0.573279	-2.85599	-3.66161
TBC1D3P2	TBC1D3P2: 	-2.20388	-26.5754	-3.61519	-2.08153	-26.5754	-26.5754
TBC1D4	TBC1D4: 	-1.09195	1.85281	-0.397485	-0.879178	1.11838	1.0539
TBC1D5	TBC1D5: 	3.13599	2.02356	3.02094	2.88558	1.36453	1.37402
TBC1D8	TBC1D8: 	5.27155	1.96036	5.36486	5.2136	2.00911	1.67244
TBC1D8-AS1	TBC1D8-AS1: 	1.27262	-3.26927	0.724661	1.03567	-5.0915	-5.65348
TBC1D9B	TBC1D9B: 	5.62391	4.43201	5.69633	5.71028	4.5397	4.42713
TBCC	TBCC: 	4.70249	3.36126	4.47685	4.78317	3.22536	3.17923
TBCCD1	TBCCD1: 	2.15877	1.13006	1.90318	2.10929	0.434535	0.5141
TBCD	TBCD: 	4.24441	2.00032	4.34878	4.26891	2.02895	1.81733
TBILA	TBILA: 	1.25502	-2.19771	0.782333	0.830067	-0.999187	-2.12821
TBK1	TBK1: 	4.99648	3.47041	4.94499	4.93739	3.01782	3.12675
TBKBP1	TBKBP1: 	0.539814	1.44476	0.342061	0.561957	1.7067	1.76297
TBL1X	TBL1X: 	-0.441454	2.1111	0.12239	-0.298425	2.03142	1.94726
TBP	TBP: 	3.92432	2.37317	3.78079	3.97353	2.0908	2.152
TBPL1	TBPL1: 	3.42852	0.956293	3.00392	3.18181	0.0933895	0.15552
TBX19	TBX19: 	0.526413	-1.00533	1.13952	0.805337	-1.39043	-1.2216
TBX3	TBX3: 	2.9605	1.02961	3.10762	2.92545	1.38021	1.24025
TC2N	TC2N: 	3.20855	0.611516	3.02911	2.93478	1.46993	1.00238
TCAF2	TCAF2: 	-4.45218	-0.624319	-3.61451	-4.73396	0.660703	-0.521867
TCAIM	TCAIM: 	3.10258	1.71885	2.73282	2.87109	1.61345	1.43511
TCAP	TCAP: 	-0.732265	-3.38663	-0.883021	-1.35599	-4.3084	-2.96349
TCEA1	TCEA1: 	5.74823	4.66166	5.60308	5.50481	4.3258	4.56549
TCEA2	TCEA2: 	2.06312	-0.135565	2.2177	2.20602	-0.860939	-0.231299
TCEA3	TCEA3: 	-6.21658	0.00557026	-4.63037	-4.07093	-0.42094	0.266438
TCEAL8	TCEAL8: 	3.6906	4.76089	3.36766	3.64595	4.63493	4.47104
TCEAL9	TCEAL9: 	2.79661	5.66997	2.43779	2.80694	5.83126	5.55247
TCEANC2	TCEANC2: 	1.51626	-0.0776384	1.55619	1.45124	-0.242606	-0.55904
TCF19	TCF19: 	-0.45992	0.83443	-0.448101	-0.323721	1.55009	1.13827
TCF20	TCF20: 	3.82463	2.95964	3.69651	3.73056	2.5856	2.68134
TCF7	TCF7: 	-4.41695	-0.729483	-3.75274	-3.85625	-0.949294	-0.675989
TCF7L1	TCF7L1: 	-1.69082	1.31303	-1.06898	-1.13012	2.12912	1.51259
TCHHL1	TCHHL1: 	4.58341	0.511435	5.72968	4.89687	0.921861	-1.52228
TCHP	TCHP: 	2.75133	3.86374	2.93815	2.88217	4.03246	4.11723
TCP11L1	TCP11L1: 	4.58582	2.16043	4.67572	4.47378	2.13095	2.06752
TCP11L2	TCP11L2: 	2.8044	4.34521	3.04825	2.60706	4.12505	4.65033
TCTEX1D4	TCTEX1D4: 	0.833104	-1.23149	0.671762	0.626486	-0.640247	-1.08074
TCTN1	TCTN1: 	2.13144	0.745416	2.18938	2.25255	0.54729	0.593513
TCTN2	TCTN2: 	2.54559	0.786273	2.45136	2.51738	0.794113	0.465382
TCTN3	TCTN3: 	5.77973	2.48971	5.52959	5.75551	2.30576	2.22719
TDRD7	TDRD7: 	4.22356	1.70364	3.86068	4.04775	1.42661	1.53186
TDRKH	TDRKH: 	2.44132	0.761296	2.03878	2.27255	0.147006	-0.229003
TEAD1	TEAD1: 	4.66971	3.38565	4.84426	4.46382	3.01858	3.53742
TEAD2	TEAD2: 	-1.55482	1.269	-1.38365	-0.75966	1.28342	1.04834
TEAD4	TEAD4: 	-2.13247	0.898841	-1.93329	-1.9588	0.91461	1.10917
TEC	TEC: 	-0.400362	1.37712	-0.501875	-0.442777	1.3379	1.31873
TECPR1	TECPR1: 	2.95985	1.69459	3.08781	3.07082	1.97216	1.69684
TEF	TEF: 	3.36527	1.78681	3.50949	3.28567	1.75309	1.68164
TEFM	TEFM: 	3.69356	2.49125	3.17118	3.61089	2.20756	2.09708
TENM2	TENM2: 	-0.937626	4.46193	-0.495324	0.0962715	4.51429	4.95316
TENM3-AS1	TENM3-AS1: 	-1.51881	-3.47273	-1.86221	-0.905001	-4.07257	-4.5801
TENT2	TENT2: 	3.42967	2.53976	3.38589	3.29235	2.1863	2.24435
TENT5A	TENT5A: 	5.67969	1.64355	5.5693	5.43096	1.3368	1.26502
TENT5B	TENT5B: 	1.75989	6.21265	2.03857	2.6116	6.27346	6.43952
TEP1	TEP1: 	1.41729	0.0929542	1.62995	1.40687	-0.193276	-0.757117
TEPSIN	TEPSIN: 	2.95476	1.70383	3.30718	3.20663	2.19101	1.81609
TERF1	TERF1: 	3.0802	2.11584	3.05181	2.99976	1.97177	1.92903
TERF2	TERF2: 	3.32291	2.4243	3.18103	3.25689	2.02695	2.2894
TERF2IP	TERF2IP: 	5.57573	4.38684	5.45166	5.54623	4.13057	4.27225
TES	TES: 	5.86054	4.13965	5.78426	5.76052	4.10069	4.0569
TEX52	TEX52: 	-3.06666	-3.98406	-2.48045	-2.50597	-3.99894	-3.97596
TEX9	TEX9: 	3.2899	0.219234	2.98482	3.0235	-0.586078	-0.133414
TF	TF: 	-3.18413	-6.59018	-3.34961	-3.99661	-7.19002	-8.752
TFAM	TFAM: 	3.71495	1.76644	3.48931	3.57677	1.55678	1.64678
TFAP2A-AS1	TFAP2A-AS1: 	1.65652	-1.94558	1.74163	1.88934	-1.62418	-1.11142
TFAP2C	TFAP2C: 	5.15175	2.95563	5.15431	5.13615	3.44486	3.08461
TFCP2L1	TFCP2L1: 	-2.50033	0.0916352	-2.09808	-2.06701	-0.0745539	0.120113
TFEB	TFEB: 	-1.58817	0.670353	-1.51654	-1.13995	0.899091	0.987961
TFIP11	TFIP11: 	5.03689	3.5882	4.93728	5.05161	3.37662	3.39132
TFRC	TFRC: 	4.52938	3.1024	4.30442	4.33858	2.88962	2.87231
TG	TG: 	-2.96023	-5.84725	-2.2704	-2.46227	-6.86213	-6.10219
TGFA	TGFA: 	6.27455	4.85919	6.31879	6.31037	4.89409	5.46217
TGFB1	TGFB1: 	1.26981	2.8686	1.32716	1.16629	3.78789	3.47293
TGFB1I1	TGFB1I1: 	-2.63684	0.988495	-1.79688	-0.969232	1.3229	1.03883
TGFBR2	TGFBR2: 	5.48036	3.21995	5.70908	5.26796	3.38781	3.17197
TGFBRAP1	TGFBRAP1: 	3.88509	2.59161	3.78717	3.89898	1.71515	1.85581
TGIF1	TGIF1: 	4.51519	2.37887	4.35605	4.43875	2.39628	2.65355
TGIF2	TGIF2: 	-2.50876	0.83816	-3.14412	-2.17939	-0.0534536	0.0937043
TGM1	TGM1: 	0.766916	8.0236	1.0078	1.46382	8.18827	8.48036
TGM5	TGM5: 	-3.13507	5.39842	-2.49824	-2.57438	5.04939	5.51264
TGOLN2	TGOLN2: 	5.55491	3.78674	5.61255	5.60765	3.37683	3.19664
THAP1	THAP1: 	2.4661	1.30668	2.39524	2.67887	0.755415	0.940871
THAP10	THAP10: 	1.04717	-1.80096	0.963173	1.09217	-1.44661	-1.05589
THAP2	THAP2: 	2.02653	-1.00819	1.94608	1.73627	-1.2861	-1.84809
THAP3	THAP3: 	1.82732	0.679061	1.71653	1.86679	0.942745	0.639205
THAP6	THAP6: 	2.54413	0.9662	2.48206	2.35657	0.475905	0.532701
THAP7-AS1	THAP7-AS1: 	0.732825	-1.62354	0.869573	1.08081	-1.83692	-1.96106
THAP9	THAP9: 	1.39271	-0.490696	1.51896	1.26386	-0.770435	-0.812066
THBD	THBD: 	2.05247	3.50128	1.65451	1.62702	3.49794	3.63993
THBS2	THBS2: 	-1.51534	-0.225478	-1.41618	-1.75796	0.226394	-0.023854
THEM4	THEM4: 	1.5626	-0.235166	1.69158	1.55355	-0.971212	-1.45669
THEM5	THEM5: 	0.452969	4.88501	0.0286924	0.302969	4.55408	4.2406
THEM6	THEM6: 	2.4085	1.34815	2.50202	2.82624	1.48075	0.907427
THRB	THRB: 	3.53441	1.87641	3.57589	3.30138	1.62028	1.87902
THRB-AS1	THRB-AS1: 	1.06316	-4.5912	0.556264	0.886893	-5.19104	-3.5831
THSD1	THSD1: 	1.08145	3.95859	1.2	1.32667	3.81398	4.03618
THSD4	THSD4: 	2.94519	1.33108	3.1803	3.24316	1.13106	1.66996
THTPA	THTPA: 	2.46073	0.913795	2.58472	2.21379	0.911276	0.0409984
THUMPD3	THUMPD3: 	3.97585	3.10437	3.86995	3.90473	2.68321	2.87211
TIA1	TIA1: 	3.99846	2.56919	4.32475	3.88486	2.06136	1.71369
TICRR	TICRR: 	-4.73836	-1.90087	-3.56719	-4.17766	-1.29718	-1.9778
TIGAR	TIGAR: 	4.06351	2.51227	3.66496	3.79998	2.18211	2.24032
TIGD4	TIGD4: 	-3.72071	-5.05315	-3.67507	-3.83809	-4.65299	-4.63001
TIGD6	TIGD6: 	1.7969	-0.414765	1.76327	1.80204	-0.599574	-0.537772
TIMM10B	TIMM10B: 	4.30795	2.87485	3.97574	4.33994	2.63326	2.64407
TIMM22	TIMM22: 	3.03136	1.99045	2.93292	3.26559	2.07975	1.97523
TIMM29	TIMM29: 	3.5297	2.11114	3.3195	3.65013	2.11585	2.20322
TINAGL1	TINAGL1: 	8.06721	5.13033	7.82684	8.29598	6.13498	6.04392
TINCR	TINCR: 	4.92086	3.84644	5.11272	5.19077	4.2725	4.10131
TIPARP-AS1	TIPARP-AS1: 	-0.613553	-5.46768	-0.778223	-0.617623	-4.24356	-5.49539
TIPIN	TIPIN: 	2.1765	1.30044	2.10792	2.17511	0.663444	0.896218
TIPRL	TIPRL: 	4.66392	3.41646	4.47699	4.56703	3.00536	2.99097
TIRAP	TIRAP: 	1.66615	0.411159	1.60018	1.76197	-0.254272	-0.591465
TK1	TK1: 	-0.910047	1.27301	-1.08568	-1.11119	2.35609	1.34647
TKFC	TKFC: 	1.83251	0.658292	2.14882	2.00454	0.388411	0.0887608
TLCD1	TLCD1: 	4.36662	1.11796	4.37744	4.31284	2.12298	1.7375
TLCD2	TLCD2: 	0.343578	1.50548	0.483141	0.568883	1.74125	1.28625
TLCD3A	TLCD3A: 	1.81438	3.05434	1.55467	1.98484	3.13047	2.91547
TLE3	TLE3: 	2.93306	4.21118	3.26434	2.90584	4.30455	4.32757
TLE6	TLE6: 	-2.67282	-5.91215	-2.23862	-2.21166	-6.51199	-5.48901
TLK2	TLK2: 	3.51878	2.55841	3.51968	3.36242	2.22752	2.29799
TLR1	TLR1: 	2.95066	-1.86749	2.9846	2.73579	-1.28946	-1.94283
TLR3	TLR3: 	2.40752	1.11986	2.85157	2.43402	1.51198	1.12796
TLR6	TLR6: 	-0.648601	-2.69737	-0.608831	-0.650729	-2.7607	-2.77777
TM2D2	TM2D2: 	4.25847	2.71434	3.81461	4.23947	2.67742	2.55307
TM2D3	TM2D3: 	3.94948	2.80167	3.71855	3.98686	2.36784	2.30688
TM4SF1	TM4SF1: 	2.81681	5.39005	2.39998	3.41654	4.87538	5.38236
TM4SF19	TM4SF19: 	-1.73	1.40231	-1.32979	-1.67308	1.18572	1.75174
TM7SF2	TM7SF2: 	5.0366	6.31217	4.85601	5.06767	6.36914	6.35907
TM7SF3	TM7SF3: 	6.63259	4.49303	6.32445	6.50888	4.1918	4.43375
TM9SF1	TM9SF1: 	5.33947	3.74054	5.27431	5.36014	3.80389	3.7019
TM9SF2	TM9SF2: 	6.80566	5.62048	6.74567	6.82615	5.51461	5.49306
TM9SF3	TM9SF3: 	6.28625	5.16193	6.29743	6.20293	5.02161	5.09537
TMBIM6	TMBIM6: 	8.16352	7.04513	8.15106	8.19339	7.01263	7.02746
TMC1	TMC1: 	0.13439	-2.40158	0.748796	0.617082	-1.83636	-2.02283
TMC6	TMC6: 	2.44126	1.46522	2.74999	3.06617	1.66263	1.50921
TMCC3	TMCC3: 	4.73623	2.63692	4.43596	4.45141	2.62134	3.16755
TMCO1	TMCO1: 	4.94132	3.74552	4.7027	4.87201	3.58793	3.6338
TMCO3	TMCO3: 	5.38396	2.69859	5.51131	5.39268	2.61906	2.67354
TMED10	TMED10: 	7.00199	5.25257	6.77086	6.95945	5.09831	5.01844
TMED3	TMED3: 	5.47058	3.96644	5.25398	5.66639	4.04052	4.02547
TMED4	TMED4: 	5.46878	3.20062	5.08555	5.46595	3.15338	3.21329
TMED5	TMED5: 	4.60137	2.94226	4.36053	4.40317	2.94171	2.93904
TMED6	TMED6: 	-0.298954	-3.30946	-0.220891	-0.490331	-2.0613	-2.88632
TMED7	TMED7: 	5.70145	4.0739	5.47858	5.53689	3.85263	3.77947
TMED7-TICAM2	TMED7-TICAM2: 	2.46033	0.240246	2.20049	2.51981	0.0552763	-0.196001
TMED9	TMED9: 	7.08625	5.68744	6.77235	7.23995	5.9558	5.87874
TMEM104	TMEM104: 	3.49653	1.41816	3.53918	3.62101	1.62357	1.21383
TMEM106B	TMEM106B: 	5.19642	2.05874	5.12082	4.95656	2.46044	2.20942
TMEM116	TMEM116: 	2.32675	0.0828575	2.3371	2.4565	-0.423875	-0.748816
TMEM128	TMEM128: 	3.65059	2.50401	3.39868	3.61953	2.19942	2.11051
TMEM129	TMEM129: 	4.10913	2.56425	4.00932	4.35435	2.61417	2.37049
TMEM132A	TMEM132A: 	6.17082	3.16287	5.65504	5.98126	3.58483	3.41588
TMEM143	TMEM143: 	0.902447	-1.03879	0.984186	1.02426	-1.68755	-2.43508
TMEM144	TMEM144: 	1.8204	-0.628494	2.12461	1.62436	-0.0943194	-0.517739
TMEM154	TMEM154: 	2.31584	4.27657	2.06539	2.183	4.23714	4.27726
TMEM161B	TMEM161B: 	2.9991	1.49851	2.94383	2.84162	1.28452	1.13948
TMEM164	TMEM164: 	2.08652	1.25817	2.29419	2.15852	1.2743	0.899768
TMEM167A	TMEM167A: 	5.76156	4.51054	5.68828	5.69793	4.30168	4.14082
TMEM167B	TMEM167B: 	5.1901	3.61413	4.79802	4.97736	3.23697	3.41971
TMEM170A	TMEM170A: 	2.35703	1.2519	2.21913	1.99676	0.761369	0.96377
TMEM170B	TMEM170B: 	-8.58736	0.209488	-5.83123	-8.02666	-1.08501	-1.0788
TMEM179B	TMEM179B: 	5.81253	3.37177	5.44258	5.86121	3.58954	3.54191
TMEM183A	TMEM183A: 	4.71194	3.05534	4.60039	4.6781	3.15191	3.16091
TMEM184A	TMEM184A: 	2.74229	4.28924	3.02228	2.81903	4.81746	4.83716
TMEM184B	TMEM184B: 	5.11049	3.41867	5.42601	5.27043	3.7122	3.53747
TMEM184C	TMEM184C: 	3.97054	2.79938	3.84686	3.94192	2.61366	2.47424
TMEM185B	TMEM185B: 	3.29007	1.63225	3.3599	3.19531	1.59801	1.58146
TMEM198B	TMEM198B: 	2.5574	0.854166	2.87689	2.52672	1.1048	0.632056
TMEM200A	TMEM200A: 	-6.33342	-1.46945	-5.01024	-5.77272	-2.45834	-2.50575
TMEM200B	TMEM200B: 	-5.64421	-3.74572	-6.06496	-6.05894	-2.36719	-3.02223
TMEM208	TMEM208: 	6.12721	4.18256	5.71857	6.33568	4.13178	4.07218
TMEM209	TMEM209: 	3.25973	1.97307	3.15659	3.07377	1.31281	1.36165
TMEM222	TMEM222: 	5.02726	3.92892	4.91172	5.08913	3.91121	3.86624
TMEM225B	TMEM225B: 	1.8653	-2.73562	1.61233	1.65227	-2.7949	-3.77192
TMEM230	TMEM230: 	4.46584	3.54763	4.34962	4.4132	3.16457	3.0754
TMEM238L	TMEM238L: 	-4.46358	0.808844	-4.87737	-3.16592	0.0852663	0.565721
TMEM243	TMEM243: 	2.3661	0.932752	2.38267	2.47903	0.54638	0.527216
TMEM248	TMEM248: 	5.40167	3.84267	5.26671	5.34686	3.70531	3.72639
TMEM250	TMEM250: 	4.53302	3.13416	4.4002	4.72423	3.3254	3.17462
TMEM253	TMEM253: 	2.50212	-0.377204	2.56381	2.13798	0.397993	-0.226144
TMEM260	TMEM260: 	2.13837	1.25351	2.0123	1.86839	0.891261	0.694798
TMEM263	TMEM263: 	3.73332	1.72955	3.51195	3.56066	1.1398	0.879503
TMEM269	TMEM269: 	-1.93297	-6.51333	-1.44494	-1.71331	-5.11317	-7.09019
TMEM30A	TMEM30A: 	7.94355	5.3195	7.79207	7.73377	5.52704	5.61065
TMEM35B	TMEM35B: 	3.12867	1.64881	2.73534	3.16297	1.1375	1.05357
TMEM37	TMEM37: 	-6.18947	-0.199981	-4.28134	-3.62878	0.304513	-0.12149
TMEM40	TMEM40: 	5.78794	7.68362	5.69592	6.14292	7.35892	7.79766
TMEM41A	TMEM41A: 	5.32402	3.4588	4.94396	5.13503	3.58038	3.64545
TMEM42	TMEM42: 	2.57305	1.31347	2.51415	2.67	0.954637	0.669496
TMEM43	TMEM43: 	5.56995	4.11572	5.57712	5.62158	4.28592	3.93596
TMEM44-AS1	TMEM44-AS1: 	1.14297	-0.929942	0.729181	0.815088	-1.36377	-1.69443
TMEM45A	TMEM45A: 	3.75053	9.62211	4.88754	3.6151	9.19766	9.36127
TMEM50A	TMEM50A: 	6.77108	5.56496	6.47969	6.58756	5.37021	5.37751
TMEM50B	TMEM50B: 	3.4991	2.14285	3.23837	3.39465	1.86408	1.56823
TMEM51	TMEM51: 	5.19278	3.24429	4.98778	5.06461	3.38192	3.23045
TMEM51-AS1	TMEM51-AS1: 	3.94705	0.214148	3.93128	3.63988	0.729874	0.538259
TMEM59	TMEM59: 	6.4762	5.07437	6.17213	6.4756	4.93448	5.0897
TMEM63A	TMEM63A: 	4.56478	2.37196	4.55544	4.42375	2.25961	1.98139
TMEM63C	TMEM63C: 	-6.85805	1.0018	-4.27185	-3.83793	1.16386	0.157463
TMEM64	TMEM64: 	3.14931	1.50208	2.77263	2.88544	0.8035	0.629251
TMEM68	TMEM68: 	3.24813	1.76795	2.91296	2.877	1.28172	1.50255
TMEM70	TMEM70: 	3.49344	2.30976	3.08772	3.3793	2.23855	2.16007
TMEM79	TMEM79: 	5.4119	6.95057	5.58089	5.56013	7.31484	7.22731
TMEM81	TMEM81: 	0.560782	-0.626454	0.479067	0.326796	-0.61096	-0.400352
TMEM86A	TMEM86A: 	2.27139	6.91023	3.47575	2.80122	6.39537	6.885
TMEM86B	TMEM86B: 	0.190439	-0.892018	0.253695	0.472418	-0.665889	-0.883916
TMEM87A	TMEM87A: 	4.80404	3.79657	4.71047	4.72798	3.69465	3.72692
TMEM87B	TMEM87B: 	3.98243	2.95905	3.96233	3.84104	2.88323	2.88981
TMEM91	TMEM91: 	0.00263376	1.15563	-0.130701	-0.449153	1.46184	1.60548
TMEM99	TMEM99: 	2.19993	1.09577	2.18824	2.31785	1.17547	0.598766
TMEM9B-AS1	TMEM9B-AS1: 	2.25744	0.749764	2.51175	2.62079	-0.443892	-0.24889
TMF1	TMF1: 	5.31793	3.53591	5.24985	5.09398	3.39939	3.53334
TMPO	TMPO: 	4.18731	2.48784	3.93167	3.91608	2.22306	2.07957
TMPO-AS1	TMPO-AS1: 	-2.02797	-3.4961	-1.70233	-1.63967	-3.52638	-4.15943
TMPPE	TMPPE: 	0.41825	-1.70413	0.184131	0.377724	-1.56696	-1.72374
TMPRSS11A	TMPRSS11A: 	-2.3558	2.44985	-1.59966	-3.60246	2.71675	2.44128
TMPRSS11B	TMPRSS11B: 	-2.83828	1.20432	-1.79264	-3.47023	2.95054	2.32924
TMPRSS4	TMPRSS4: 	6.02728	2.18902	5.91671	5.97891	2.86187	2.73648
TMTC1	TMTC1: 	-3.87726	0.0940937	-3.63897	-2.83852	0.171012	0.187456
TMTC2	TMTC2: 	2.07025	0.935153	2.59943	2.15115	1.24814	1.12411
TMTC3	TMTC3: 	4.41394	2.74521	4.26648	4.13958	2.76587	2.63405
TMX1	TMX1: 	3.98942	2.96286	3.7637	3.91147	2.64367	2.48626
TMX2	TMX2: 	6.39928	4.85535	6.38129	6.40457	4.61196	4.55856
TMX3	TMX3: 	4.04372	2.98595	3.96348	3.98429	2.64046	2.43899
TNFAIP1	TNFAIP1: 	5.95447	4.6408	5.87091	5.94346	4.78499	4.68133
TNFAIP2	TNFAIP2: 	5.00091	3.30204	5.31263	5.24088	4.10485	3.57357
TNFAIP8L3	TNFAIP8L3: 	-3.42168	4.25883	-3.06994	-3.86099	4.54452	4.61034
TNFRSF10A	TNFRSF10A: 	3.9565	2.0415	3.80494	3.90318	1.67731	2.01652
TNFRSF10B	TNFRSF10B: 	6.27876	3.80231	6.30953	6.23948	3.59597	3.63261
TNFRSF10C	TNFRSF10C: 	7.04557	-0.196882	6.79637	6.95574	-0.737018	-0.882408
TNFRSF10D	TNFRSF10D: 	6.1059	2.11474	6.63355	6.09676	1.69058	2.18492
TNFRSF11A	TNFRSF11A: 	-1.48772	-0.0392061	-1.46094	-1.95011	0.202638	-0.363065
TNFRSF12A	TNFRSF12A: 	7.41881	5.79752	7.07213	7.68796	5.86804	6.08948
TNFRSF18	TNFRSF18: 	-0.123784	-1.71256	-0.235918	0.2201	-2.89736	-2.28942
TNFRSF21	TNFRSF21: 	6.25305	3.82067	6.18009	6.32015	4.69773	4.19718
TNFSF13	TNFSF13: 	3.07332	-0.0552974	3.01724	2.9307	0.376945	-0.307745
TNFSF13B	TNFSF13B: 	-1.23768	-3.48439	-1.15766	-1.53681	-3.08423	-3.30226
TNFSF15	TNFSF15: 	3.29259	-4.92147	3.34332	3.55977	-4.93635	-6.08329
TNFSF9	TNFSF9: 	6.91795	2.66625	6.57609	6.86358	3.17933	3.04794
TNIP2	TNIP2: 	4.35635	2.78878	4.2577	4.53985	3.2247	2.91691
TNK1	TNK1: 	3.23436	1.30554	3.24981	3.39847	1.97065	1.79597
TNK2	TNK2: 	1.05612	3.7858	1.49794	1.60532	3.83971	4.1104
TNK2-AS1	TNK2-AS1: 	-3.73694	1.29753	-1.59487	-2.75056	1.11812	1.3407
TNKS2	TNKS2: 	5.40402	4.16419	5.36551	5.16051	3.86722	3.91039
TNKS2-AS1	TNKS2-AS1: 	1.10876	-3.78845	0.774044	1.04327	-3.3883	-3.36532
TNNI1	TNNI1: 	-0.530488	-1.47173	-0.432072	-0.813067	-1.71168	-1.67008
TNNT1	TNNT1: 	-0.89789	3.29099	-0.364148	-0.500694	3.72003	3.69152
TNRC6A	TNRC6A: 	3.48948	2.57093	3.67105	3.3064	2.3252	2.34428
TNRC6B	TNRC6B: 	1.36553	0.397073	1.40034	1.34613	-0.0296329	-0.369217
TNS4	TNS4: 	2.75467	5.1671	3.3029	3.16511	5.18557	5.17021
TNXB	TNXB: 	1.54738	-0.996649	1.88275	1.65598	-0.733119	-0.649672
TOB1-AS1	TOB1-AS1: 	1.85487	-1.53402	1.55201	1.78748	-1.2982	-1.29266
TOB2P1	TOB2P1: 	0.996322	-3.70535	1.08448	1.0156	-3.75265	-3.72967
TOE1	TOE1: 	2.35575	1.17712	2.70087	2.58743	0.967177	0.520956
TOGARAM1	TOGARAM1: 	3.16699	1.50344	3.07589	3.10473	1.06679	1.1102
TOLLIP-AS1	TOLLIP-AS1: 	-0.734576	-3.76745	-0.990825	0.0325706	-4.36729	-3.75935
TOMM20	TOMM20: 	5.65186	4.67282	5.45435	5.5269	4.09365	4.30262
TOMM22	TOMM22: 	5.05207	3.61657	4.56987	5.07503	3.58493	3.57014
TOMM34	TOMM34: 	4.69638	3.32496	4.5151	4.74241	3.1321	3.38438
TOMM40	TOMM40: 	4.69768	3.7471	4.71205	5.13327	3.84919	3.54924
TOMM40L	TOMM40L: 	0.777666	2.63131	0.787344	0.933478	2.42159	2.15205
TONSL-AS1	TONSL-AS1: 	0.96285	-2.60534	1.41699	0.872547	-2.04499	-3.42881
TOP1MT	TOP1MT: 	-1.16901	1.15609	-0.825371	-0.913169	1.65614	1.12183
TOP2A	TOP2A: 	-1.2865	2.24544	-0.834939	-1.19419	2.07284	1.30081
TOP3A	TOP3A: 	3.26801	1.59175	3.30393	3.25389	1.28074	1.18292
TOPBP1	TOPBP1: 	3.30804	1.72681	3.28372	3.12767	1.66857	1.46181
TOPORS	TOPORS: 	4.52559	3.33511	4.40554	4.23138	3.01872	3.29419
TOR1A	TOR1A: 	4.96937	3.63027	4.77497	4.96467	3.49648	3.61452
TOR1AIP1	TOR1AIP1: 	5.21775	3.3263	5.13297	5.01921	3.20769	3.16285
TOR1B	TOR1B: 	4.84478	3.1775	4.7062	4.87325	3.16892	3.13645
TOR3A	TOR3A: 	4.21044	2.69156	3.79576	4.28358	2.90426	2.64615
TP53	TP53: 	5.09002	2.40695	5.11764	5.14852	2.19119	1.73167
TP53BP1	TP53BP1: 	3.41164	2.57379	3.55808	3.27624	2.10053	2.09581
TP53INP1	TP53INP1: 	5.76733	3.39295	5.82771	5.48153	3.09914	2.92907
TP53INP2	TP53INP2: 	5.79971	3.12446	5.90959	5.67639	4.11995	3.78577
TP53RK	TP53RK: 	2.99399	2.02486	2.86366	3.02451	1.50638	1.55635
TP53TG5	TP53TG5: 	-0.827407	-3.48307	-0.707821	-0.73613	-3.5498	-3.76295
TP63	TP63: 	1.97211	5.46486	2.30009	2.06508	5.37982	5.47378
TP73-AS1	TP73-AS1: 	1.26099	-0.39936	1.37169	1.50165	-0.637133	-0.832783
TPCN1	TPCN1: 	4.05974	2.73749	4.42837	4.0862	2.95391	2.86827
TPI1	TPI1: 	8.56459	7.33323	8.28197	8.67901	7.6283	7.51495
TPM3	TPM3: 	4.87739	3.77796	4.6528	4.82238	3.77273	3.69372
TPM3P9	TPM3P9: 	0.908143	-0.386007	0.676217	0.596163	-1.0612	-1.01355
TPP2	TPP2: 	4.13048	3.21187	4.28768	4.01744	2.9026	2.81233
TPR	TPR: 	4.66369	3.63727	4.82436	4.53568	3.38203	3.33333
TPRG1	TPRG1: 	-1.08236	2.5727	-0.696993	-1.14615	2.56164	2.61509
TPRKB	TPRKB: 	4.52806	3.25137	4.02495	4.49837	3.0054	2.79919
TPST1	TPST1: 	4.08357	2.7738	3.7925	3.71877	2.78603	2.80645
TPT1-AS1	TPT1-AS1: 	2.24298	-0.0434815	2.27851	2.1432	0.664959	0.232363
TPTEP1	TPTEP1: 	-2.7589	-0.542808	-2.87794	-2.77401	-0.96216	-1.1433
TRA2A	TRA2A: 	5.21027	4.03261	4.99982	5.11752	3.82489	3.65145
TRAF3IP1	TRAF3IP1: 	3.68805	1.56875	3.46059	3.46927	1.29973	1.36597
TRAF4	TRAF4: 	5.69615	3.91381	5.48367	5.7031	4.1957	4.09704
TRAF6	TRAF6: 	2.47845	1.08393	2.5081	2.36244	0.781692	1.06305
TRAF7	TRAF7: 	5.14403	4.1568	5.31379	5.38785	4.40248	4.18339
TRAFD1	TRAFD1: 	5.6478	4.6458	5.5959	5.66801	4.73436	4.51265
