ProbeID	GSM4634681	GSM4634685	GSM4634683	GSM4634682	GSM4634686	GSM4634684
SYNGR1	0.0	2.0	0.0	0.0	3.0	3.0
SYNJ1	5.0	2.0	6.0	4.0	1.0	1.0
SYNJ2	12.0	1.0	14.0	12.0	2.0	1.0
SYNJ2BP	13.0	2.0	11.0	11.0	2.0	1.0
SYNJ2BP-COX16	0.0	0.0	0.0	0.0	0.0	0.0
SYNPO	0.0	3.0	0.0	0.0	5.0	3.0
SYPL1	119.0	52.0	98.0	109.0	46.0	46.0
SYS1	14.0	3.0	14.0	16.0	2.0	2.0
SYT14	0.0	0.0	0.0	0.0	0.0	0.0
SYT5	0.0	0.0	0.0	0.0	0.0	0.0
SYT7	0.0	1.0	0.0	0.0	2.0	1.0
SYTL2	35.0	6.0	37.0	31.0	3.0	2.0
SZRD1	53.0	21.0	45.0	54.0	23.0	19.0
TAB3	31.0	10.0	33.0	27.0	9.0	10.0
TACC1	17.0	2.0	18.0	15.0	2.0	2.0
TACSTD2	1417.0	359.0	1361.0	1562.0	480.0	628.0
TADA2B	17.0	8.0	16.0	16.0	6.0	8.0
TAF1	5.0	2.0	5.0	4.0	2.0	2.0
TAF11	41.0	16.0	33.0	41.0	14.0	15.0
TAF12	19.0	8.0	13.0	18.0	8.0	7.0
TAF1A-AS1	2.0	0.0	1.0	1.0	0.0	0.0
TAF1B	18.0	5.0	17.0	17.0	5.0	5.0
TAF3	5.0	1.0	5.0	5.0	1.0	1.0
TAF4	4.0	2.0	5.0	4.0	2.0	2.0
TAF7	69.0	28.0	64.0	73.0	24.0	25.0
TAF8	3.0	1.0	3.0	3.0	1.0	1.0
TAF9B	12.0	5.0	11.0	11.0	3.0	3.0
TAGLN3	0.0	11.0	0.0	0.0	4.0	5.0
TALAM1	4.0	12.0	5.0	3.0	15.0	14.0
TANC1	19.0	9.0	22.0	17.0	9.0	10.0
TANC2	7.0	3.0	8.0	6.0	2.0	3.0
TAP1	70.0	6.0	44.0	63.0	7.0	7.0
TAP2	58.0	7.0	44.0	56.0	7.0	7.0
TAPBP	51.0	13.0	53.0	55.0	18.0	13.0
TAPBPL	22.0	2.0	17.0	21.0	1.0	1.0
TAPT1	6.0	2.0	6.0	6.0	1.0	1.0
TAS1R3	3.0	0.0	5.0	4.0	0.0	0.0
TASOR2	12.0	5.0	12.0	11.0	4.0	4.0
TASP1	6.0	2.0	5.0	6.0	1.0	1.0
TBC1D1	5.0	0.0	5.0	4.0	1.0	0.0
TBC1D12	1.0	3.0	1.0	1.0	2.0	3.0
TBC1D13	17.0	6.0	17.0	17.0	5.0	5.0
TBC1D15	12.0	4.0	13.0	11.0	3.0	3.0
TBC1D24	1.0	0.0	1.0	1.0	0.0	0.0
TBC1D26	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D3P2	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D4	0.0	3.0	0.0	0.0	2.0	2.0
TBC1D5	8.0	4.0	8.0	7.0	2.0	2.0
TBC1D8	38.0	3.0	41.0	37.0	4.0	3.0
TBC1D8-AS1	2.0	0.0	1.0	2.0	0.0	0.0
TBC1D9B	49.0	21.0	51.0	52.0	23.0	21.0
TBCC	26.0	10.0	22.0	27.0	9.0	9.0
TBCCD1	4.0	2.0	3.0	4.0	1.0	1.0
TBCD	18.0	4.0	20.0	19.0	4.0	3.0
TBILA	2.0	0.0	1.0	1.0	0.0	0.0
TBK1	31.0	11.0	30.0	30.0	8.0	8.0
TBKBP1	1.0	2.0	1.0	1.0	3.0	3.0
TBL1X	0.0	4.0	1.0	0.0	4.0	3.0
TBP	15.0	5.0	13.0	15.0	4.0	4.0
TBPL1	10.0	1.0	8.0	9.0	1.0	1.0
TBX19	1.0	0.0	2.0	1.0	0.0	0.0
TBX3	7.0	2.0	8.0	7.0	2.0	2.0
TC2N	9.0	1.0	8.0	7.0	2.0	2.0
TCAF2	0.0	0.0	0.0	0.0	1.0	0.0
TCAIM	8.0	3.0	6.0	7.0	3.0	2.0
TCAP	0.0	0.0	0.0	0.0	0.0	0.0
TCEA1	53.0	25.0	48.0	45.0	20.0	23.0
TCEA2	4.0	0.0	4.0	4.0	0.0	0.0
TCEA3	0.0	1.0	0.0	0.0	0.0	1.0
TCEAL8	12.0	27.0	10.0	12.0	24.0	22.0
TCEAL9	6.0	50.0	5.0	6.0	56.0	46.0
TCEANC2	2.0	0.0	2.0	2.0	0.0	0.0
TCF19	0.0	1.0	0.0	0.0	2.0	2.0
TCF20	14.0	7.0	12.0	13.0	6.0	6.0
TCF7	0.0	0.0	0.0	0.0	0.0	0.0
TCF7L1	0.0	2.0	0.0	0.0	4.0	2.0
TCHHL1	23.0	1.0	53.0	29.0	1.0	0.0
TCHP	6.0	14.0	7.0	7.0	16.0	17.0
TCP11L1	24.0	4.0	25.0	22.0	4.0	4.0
TCP11L2	6.0	20.0	8.0	6.0	17.0	25.0
TCTEX1D4	1.0	0.0	1.0	1.0	0.0	0.0
TCTN1	4.0	1.0	4.0	4.0	1.0	1.0
TCTN2	5.0	1.0	5.0	5.0	1.0	1.0
TCTN3	54.0	5.0	46.0	54.0	4.0	4.0
TDRD7	18.0	3.0	14.0	16.0	2.0	2.0
TDRKH	5.0	1.0	4.0	4.0	1.0	0.0
TEAD1	25.0	10.0	28.0	22.0	8.0	11.0
TEAD2	0.0	2.0	0.0	0.0	2.0	2.0
TEAD4	0.0	1.0	0.0	0.0	1.0	2.0
TEC	0.0	2.0	0.0	0.0	2.0	2.0
TECPR1	7.0	3.0	8.0	8.0	3.0	3.0
TEF	10.0	3.0	11.0	9.0	3.0	3.0
TEFM	12.0	5.0	9.0	12.0	4.0	4.0
TENM2	0.0	22.0	0.0	1.0	22.0	30.0
TENM3-AS1	0.0	0.0	0.0	0.0	0.0	0.0
TENT2	10.0	5.0	10.0	9.0	4.0	4.0
TENT5A	51.0	3.0	47.0	43.0	2.0	2.0
TENT5B	3.0	74.0	4.0	6.0	77.0	86.0
TEP1	2.0	1.0	3.0	2.0	0.0	0.0
TEPSIN	7.0	3.0	9.0	9.0	4.0	3.0
TERF1	8.0	4.0	8.0	7.0	3.0	3.0
TERF2	10.0	5.0	9.0	9.0	4.0	4.0
TERF2IP	47.0	20.0	43.0	46.0	17.0	19.0
TES	58.0	17.0	55.0	54.0	17.0	16.0
TEX52	0.0	0.0	0.0	0.0	0.0	0.0
TEX9	9.0	1.0	7.0	8.0	0.0	0.0
TF	0.0	0.0	0.0	0.0	0.0	0.0
TFAM	13.0	3.0	11.0	11.0	2.0	3.0
TFAP2A-AS1	3.0	0.0	3.0	3.0	0.0	0.0
TFAP2C	35.0	7.0	35.0	35.0	10.0	8.0
TFCP2L1	0.0	1.0	0.0	0.0	0.0	1.0
TFEB	0.0	1.0	0.0	0.0	1.0	1.0
TFIP11	32.0	12.0	30.0	33.0	10.0	10.0
TFRC	23.0	8.0	19.0	20.0	7.0	7.0
TG	0.0	0.0	0.0	0.0	0.0	0.0
TGFA	77.0	29.0	79.0	79.0	29.0	44.0
TGFB1	2.0	7.0	2.0	2.0	13.0	11.0
TGFB1I1	0.0	1.0	0.0	0.0	2.0	2.0
TGFBR2	44.0	9.0	52.0	38.0	10.0	9.0
TGFBRAP1	14.0	6.0	13.0	14.0	3.0	3.0
TGIF1	22.0	5.0	20.0	21.0	5.0	6.0
TGIF2	0.0	1.0	0.0	0.0	0.0	1.0
TGM1	1.0	260.0	2.0	2.0	291.0	357.0
TGM5	0.0	42.0	0.0	0.0	33.0	45.0
TGOLN2	47.0	13.0	48.0	48.0	10.0	9.0
THAP1	5.0	2.0	5.0	6.0	1.0	1.0
THAP10	2.0	0.0	1.0	2.0	0.0	0.0
THAP2	4.0	0.0	3.0	3.0	0.0	0.0
THAP3	3.0	1.0	3.0	3.0	1.0	1.0
THAP6	5.0	1.0	5.0	5.0	1.0	1.0
THAP7-AS1	1.0	0.0	1.0	2.0	0.0	0.0
THAP9	2.0	0.0	2.0	2.0	0.0	0.0
THBD	4.0	11.0	3.0	3.0	11.0	12.0
THBS2	0.0	0.0	0.0	0.0	1.0	0.0
THEM4	2.0	0.0	3.0	2.0	0.0	0.0
THEM5	1.0	29.0	1.0	1.0	23.0	18.0
THEM6	5.0	2.0	5.0	7.0	2.0	1.0
THRB	11.0	3.0	11.0	9.0	3.0	3.0
THRB-AS1	2.0	0.0	1.0	1.0	0.0	0.0
THSD1	2.0	15.0	2.0	2.0	14.0	16.0
THSD4	7.0	2.0	9.0	9.0	2.0	3.0
THTPA	5.0	1.0	5.0	4.0	1.0	1.0
THUMPD3	15.0	8.0	14.0	14.0	6.0	7.0
TIA1	15.0	5.0	20.0	14.0	4.0	3.0
TICRR	0.0	0.0	0.0	0.0	0.0	0.0
TIGAR	16.0	5.0	12.0	13.0	4.0	4.0
TIGD4	0.0	0.0	0.0	0.0	0.0	0.0
TIGD6	3.0	0.0	3.0	3.0	0.0	0.0
TIMM10B	19.0	7.0	15.0	20.0	6.0	6.0
TIMM22	8.0	3.0	7.0	9.0	4.0	3.0
TIMM29	11.0	4.0	9.0	12.0	4.0	4.0
TINAGL1	268.0	35.0	227.0	314.0	70.0	65.0
TINCR	30.0	14.0	34.0	36.0	19.0	17.0
TIPARP-AS1	0.0	0.0	0.0	0.0	0.0	0.0
TIPIN	4.0	2.0	4.0	4.0	1.0	1.0
TIPRL	25.0	10.0	22.0	23.0	8.0	7.0
TIRAP	3.0	1.0	3.0	3.0	0.0	0.0
TK1	0.0	2.0	0.0	0.0	5.0	2.0
TKFC	3.0	1.0	4.0	4.0	1.0	1.0
TLCD1	20.0	2.0	20.0	19.0	4.0	3.0
TLCD2	1.0	2.0	1.0	1.0	3.0	2.0
TLCD3A	3.0	8.0	2.0	3.0	8.0	7.0
TLE3	7.0	18.0	9.0	7.0	19.0	20.0
TLE6	0.0	0.0	0.0	0.0	0.0	0.0
TLK2	11.0	5.0	11.0	10.0	4.0	4.0
TLR1	7.0	0.0	7.0	6.0	0.0	0.0
TLR3	5.0	2.0	7.0	5.0	2.0	2.0
TLR6	0.0	0.0	0.0	0.0	0.0	0.0
TM2D2	19.0	6.0	14.0	18.0	6.0	5.0
TM2D3	15.0	6.0	13.0	15.0	5.0	4.0
TM4SF1	7.0	41.0	5.0	10.0	29.0	41.0
TM4SF19	0.0	2.0	0.0	0.0	2.0	3.0
TM7SF2	32.0	79.0	28.0	33.0	82.0	82.0
TM7SF3	99.0	22.0	80.0	91.0	18.0	21.0
TM9SF1	40.0	13.0	38.0	41.0	13.0	13.0
TM9SF2	111.0	49.0	107.0	113.0	45.0	45.0
TM9SF3	78.0	35.0	78.0	73.0	32.0	34.0
TMBIM6	286.0	132.0	284.0	292.0	129.0	130.0
TMC1	1.0	0.0	1.0	1.0	0.0	0.0
TMC6	5.0	2.0	6.0	8.0	3.0	2.0
TMCC3	26.0	6.0	21.0	21.0	6.0	8.0
TMCO1	30.0	13.0	26.0	29.0	12.0	12.0
TMCO3	41.0	6.0	45.0	42.0	6.0	6.0
TMED10	128.0	38.0	109.0	124.0	34.0	32.0
TMED3	44.0	15.0	38.0	50.0	16.0	16.0
TMED4	44.0	9.0	33.0	44.0	8.0	9.0
TMED5	24.0	7.0	20.0	21.0	7.0	7.0
TMED6	0.0	0.0	0.0	0.0	0.0	0.0
TMED7	52.0	16.0	44.0	46.0	14.0	13.0
TMED7-TICAM2	5.0	1.0	4.0	5.0	1.0	0.0
TMED9	135.0	51.0	109.0	151.0	62.0	58.0
TMEM104	11.0	2.0	11.0	12.0	3.0	2.0
TMEM106B	36.0	4.0	34.0	31.0	5.0	4.0
TMEM116	5.0	1.0	5.0	5.0	0.0	0.0
TMEM128	12.0	5.0	10.0	12.0	4.0	4.0
TMEM129	17.0	5.0	16.0	20.0	6.0	5.0
TMEM132A	72.0	8.0	50.0	63.0	11.0	10.0
TMEM143	1.0	0.0	1.0	2.0	0.0	0.0
TMEM144	3.0	0.0	4.0	3.0	0.0	0.0
TMEM154	4.0	19.0	4.0	4.0	18.0	19.0
TMEM161B	7.0	2.0	7.0	7.0	2.0	2.0
TMEM164	4.0	2.0	4.0	4.0	2.0	1.0
TMEM167A	54.0	22.0	51.0	51.0	19.0	17.0
TMEM167B	36.0	12.0	27.0	31.0	9.0	10.0
TMEM170A	5.0	2.0	4.0	3.0	1.0	1.0
TMEM170B	0.0	1.0	0.0	0.0	0.0	0.0
TMEM179B	56.0	10.0	43.0	58.0	12.0	11.0
TMEM183A	26.0	8.0	24.0	25.0	8.0	8.0
TMEM184A	6.0	19.0	8.0	7.0	28.0	28.0
TMEM184B	34.0	10.0	42.0	38.0	13.0	11.0
TMEM184C	15.0	6.0	14.0	15.0	6.0	5.0
TMEM185B	9.0	3.0	10.0	9.0	3.0	2.0
TMEM198B	5.0	1.0	7.0	5.0	2.0	1.0
TMEM200A	0.0	0.0	0.0	0.0	0.0	0.0
TMEM200B	0.0	0.0	0.0	0.0	0.0	0.0
TMEM208	69.0	18.0	52.0	80.0	17.0	16.0
TMEM209	9.0	3.0	8.0	8.0	2.0	2.0
TMEM222	32.0	15.0	30.0	34.0	15.0	14.0
TMEM225B	3.0	0.0	3.0	3.0	0.0	0.0
TMEM230	22.0	11.0	20.0	21.0	8.0	8.0
TMEM238L	0.0	1.0	0.0	0.0	1.0	1.0
TMEM243	5.0	1.0	5.0	5.0	1.0	1.0
TMEM248	42.0	14.0	38.0	40.0	13.0	13.0
TMEM250	23.0	8.0	21.0	26.0	10.0	9.0
TMEM253	5.0	0.0	5.0	4.0	1.0	0.0
TMEM260	4.0	2.0	4.0	3.0	1.0	1.0
TMEM263	13.0	3.0	11.0	11.0	2.0	1.0
TMEM269	0.0	0.0	0.0	0.0	0.0	0.0
TMEM30A	246.0	39.0	221.0	212.0	46.0	48.0
TMEM35B	8.0	3.0	6.0	8.0	2.0	2.0
TMEM37	0.0	0.0	0.0	0.0	1.0	0.0
TMEM40	55.0	205.0	51.0	70.0	164.0	222.0
TMEM41A	40.0	10.0	30.0	35.0	11.0	12.0
TMEM42	5.0	2.0	5.0	6.0	1.0	1.0
TMEM43	47.0	17.0	47.0	49.0	19.0	15.0
TMEM44-AS1	2.0	0.0	1.0	1.0	0.0	0.0
TMEM45A	13.0	788.0	29.0	12.0	587.0	657.0
TMEM50A	109.0	47.0	89.0	96.0	41.0	41.0
TMEM50B	11.0	4.0	9.0	10.0	3.0	2.0
TMEM51	36.0	9.0	31.0	33.0	10.0	9.0
TMEM51-AS1	15.0	1.0	15.0	12.0	1.0	1.0
TMEM59	89.0	33.0	72.0	88.0	30.0	34.0
TMEM63A	23.0	5.0	23.0	21.0	4.0	3.0
TMEM63C	0.0	2.0	0.0	0.0	2.0	1.0
TMEM64	8.0	2.0	6.0	7.0	1.0	1.0
TMEM68	9.0	3.0	7.0	7.0	2.0	2.0
TMEM70	11.0	4.0	8.0	10.0	4.0	4.0
TMEM79	42.0	123.0	47.0	47.0	159.0	149.0
TMEM81	1.0	0.0	1.0	1.0	0.0	0.0
TMEM86A	4.0	120.0	11.0	6.0	84.0	118.0
TMEM86B	1.0	0.0	1.0	1.0	0.0	0.0
TMEM87A	27.0	13.0	26.0	26.0	12.0	13.0
TMEM87B	15.0	7.0	15.0	14.0	7.0	7.0
TMEM91	1.0	2.0	0.0	0.0	2.0	3.0
TMEM99	4.0	2.0	4.0	4.0	2.0	1.0
TMEM9B-AS1	4.0	1.0	5.0	6.0	0.0	0.0
TMF1	39.0	11.0	38.0	34.0	10.0	11.0
TMPO	18.0	5.0	15.0	15.0	4.0	4.0
TMPO-AS1	0.0	0.0	0.0	0.0	0.0	0.0
TMPPE	1.0	0.0	1.0	1.0	0.0	0.0
TMPRSS11A	0.0	5.0	0.0	0.0	6.0	5.0
TMPRSS11B	0.0	2.0	0.0	0.0	7.0	5.0
TMPRSS4	65.0	4.0	60.0	63.0	7.0	6.0
TMTC1	0.0	1.0	0.0	0.0	1.0	1.0
TMTC2	4.0	1.0	6.0	4.0	2.0	2.0
TMTC3	21.0	6.0	19.0	17.0	6.0	6.0
TMX1	15.0	7.0	13.0	15.0	6.0	5.0
TMX2	84.0	28.0	83.0	84.0	24.0	23.0
TMX3	16.0	7.0	15.0	15.0	6.0	5.0
TNFAIP1	62.0	24.0	58.0	61.0	27.0	25.0
TNFAIP2	32.0	9.0	39.0	37.0	17.0	11.0
TNFAIP8L3	0.0	19.0	0.0	0.0	23.0	24.0
TNFRSF10A	15.0	4.0	13.0	14.0	3.0	4.0
TNFRSF10B	77.0	13.0	79.0	75.0	12.0	12.0
TNFRSF10C	132.0	0.0	111.0	124.0	0.0	0.0
TNFRSF10D	68.0	4.0	99.0	68.0	3.0	4.0
TNFRSF11A	0.0	0.0	0.0	0.0	1.0	0.0
TNFRSF12A	171.0	55.0	134.0	206.0	58.0	68.0
TNFRSF18	0.0	0.0	0.0	1.0	0.0	0.0
TNFRSF21	76.0	14.0	72.0	79.0	25.0	18.0
TNFSF13	8.0	0.0	8.0	7.0	1.0	0.0
TNFSF13B	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF15	9.0	0.0	10.0	11.0	0.0	0.0
TNFSF9	120.0	6.0	95.0	116.0	9.0	8.0
TNIP2	20.0	6.0	19.0	23.0	9.0	7.0
TNK1	9.0	2.0	9.0	10.0	3.0	3.0
TNK2	2.0	13.0	2.0	3.0	14.0	17.0
TNK2-AS1	0.0	2.0	0.0	0.0	2.0	2.0
TNKS2	42.0	17.0	41.0	35.0	14.0	15.0
TNKS2-AS1	2.0	0.0	1.0	2.0	0.0	0.0
TNNI1	0.0	0.0	0.0	0.0	0.0	0.0
TNNT1	0.0	9.0	0.0	0.0	13.0	12.0
TNRC6A	11.0	5.0	12.0	9.0	5.0	5.0
TNRC6B	2.0	1.0	2.0	2.0	0.0	0.0
TNS4	6.0	35.0	9.0	8.0	36.0	36.0
TNXB	2.0	0.0	3.0	3.0	0.0	0.0
TOB1-AS1	3.0	0.0	2.0	3.0	0.0	0.0
TOB2P1	1.0	0.0	2.0	2.0	0.0	0.0
TOE1	5.0	2.0	6.0	6.0	1.0	1.0
TOGARAM1	8.0	2.0	8.0	8.0	2.0	2.0
TOLLIP-AS1	0.0	0.0	0.0	1.0	0.0	0.0
TOMM20	50.0	25.0	43.0	46.0	17.0	19.0
TOMM22	33.0	12.0	23.0	33.0	11.0	11.0
TOMM34	25.0	10.0	22.0	26.0	8.0	10.0
TOMM40	25.0	13.0	26.0	35.0	14.0	11.0
TOMM40L	1.0	6.0	1.0	1.0	5.0	4.0
TONSL-AS1	1.0	0.0	2.0	1.0	0.0	0.0
TOP1MT	0.0	2.0	0.0	0.0	3.0	2.0
TOP2A	0.0	4.0	0.0	0.0	4.0	2.0
TOP3A	9.0	3.0	9.0	9.0	2.0	2.0
TOPBP1	9.0	3.0	9.0	8.0	3.0	2.0
TOPORS	23.0	10.0	21.0	18.0	8.0	9.0
TOR1A	31.0	12.0	27.0	31.0	11.0	12.0
TOR1AIP1	37.0	10.0	35.0	32.0	9.0	8.0
TOR1B	28.0	9.0	26.0	29.0	8.0	8.0
TOR3A	18.0	6.0	13.0	19.0	7.0	6.0
TP53	34.0	5.0	34.0	35.0	4.0	3.0
TP53BP1	10.0	5.0	11.0	9.0	4.0	4.0
TP53INP1	54.0	10.0	56.0	44.0	8.0	7.0
TP53INP2	55.0	8.0	60.0	51.0	17.0	13.0
TP53RK	7.0	4.0	7.0	8.0	2.0	2.0
TP53TG5	0.0	0.0	0.0	0.0	0.0	0.0
TP63	3.0	44.0	4.0	4.0	41.0	44.0
TP73-AS1	2.0	0.0	2.0	2.0	0.0	0.0
TPCN1	16.0	6.0	21.0	16.0	7.0	7.0
TPI1	378.0	161.0	311.0	409.0	197.0	182.0
TPM3	29.0	13.0	25.0	28.0	13.0	12.0
TPM3P9	1.0	0.0	1.0	1.0	0.0	0.0
TPP2	17.0	9.0	19.0	16.0	7.0	7.0
TPR	25.0	12.0	28.0	23.0	10.0	10.0
TPRG1	0.0	5.0	0.0	0.0	5.0	6.0
TPRKB	23.0	9.0	16.0	22.0	8.0	6.0
TPST1	16.0	6.0	13.0	13.0	6.0	6.0
TPT1-AS1	4.0	0.0	4.0	4.0	1.0	1.0
TPTEP1	0.0	0.0	0.0	0.0	0.0	0.0
TRA2A	37.0	16.0	31.0	34.0	14.0	12.0
TRAF3IP1	12.0	2.0	11.0	11.0	2.0	2.0
TRAF4	51.0	15.0	44.0	52.0	18.0	17.0
TRAF6	5.0	2.0	5.0	5.0	1.0	2.0
TRAF7	35.0	17.0	39.0	41.0	21.0	18.0
TRAFD1	50.0	25.0	48.0	50.0	26.0	22.0
TRAK2	30.0	5.0	29.0	28.0	2.0	1.0
TRAM1	101.0	42.0	91.0	88.0	36.0	35.0
TRAM1L1	0.0	0.0	0.0	0.0	0.0	0.0
TRAM2	4.0	1.0	4.0	5.0	1.0	1.0
TRAPPC10	19.0	8.0	21.0	19.0	6.0	6.0
TRAPPC13	18.0	5.0	14.0	16.0	4.0	4.0
TRAPPC4	33.0	11.0	28.0	35.0	7.0	7.0
TRAPPC6A	13.0	3.0	13.0	19.0	2.0	2.0
TRAPPC9	2.0	1.0	3.0	3.0	1.0	1.0
TRERF1	9.0	1.0	11.0	9.0	1.0	1.0
TREX2	0.0	26.0	0.0	0.0	26.0	45.0
TRHDE	1.0	0.0	1.0	1.0	0.0	0.0
TRHDE-AS1	0.0	0.0	0.0	0.0	0.0	0.0
TRIAP1	84.0	18.0	59.0	80.0	13.0	14.0
TRIB1	28.0	5.0	31.0	25.0	7.0	9.0
TRIB3	0.0	7.0	0.0	1.0	4.0	7.0
TRIM11	21.0	9.0	22.0	22.0	10.0	11.0
TRIM16	43.0	95.0	43.0	47.0	86.0	108.0
TRIM2	26.0	5.0	32.0	27.0	5.0	5.0
TRIM21	12.0	3.0	11.0	14.0	4.0	3.0
TRIM22	81.0	9.0	68.0	69.0	9.0	8.0
TRIM26	38.0	11.0	33.0	37.0	11.0	10.0
TRIM27	9.0	4.0	10.0	11.0	3.0	3.0
TRIM28	110.0	40.0	110.0	115.0	41.0	37.0
TRIM31	1.0	0.0	1.0	1.0	0.0	0.0
TRIM31-AS1	4.0	0.0	3.0	3.0	0.0	0.0
TRIM38	10.0	4.0	10.0	9.0	4.0	3.0
TRIM52-AS1	1.0	0.0	1.0	1.0	0.0	0.0
TRIM56	14.0	2.0	14.0	13.0	3.0	3.0
TRIM59	0.0	1.0	0.0	0.0	1.0	1.0
TRIM62	3.0	11.0	5.0	3.0	11.0	12.0
TRIM66	2.0	0.0	2.0	1.0	0.0	0.0
TRIM68	4.0	1.0	3.0	3.0	1.0	1.0
TRIM69	0.0	0.0	0.0	0.0	0.0	0.0
TRIM7	0.0	1.0	0.0	0.0	2.0	1.0
TRIM74	1.0	0.0	2.0	1.0	0.0	0.0
TRIM8	41.0	8.0	36.0	39.0	11.0	12.0
TRIO	11.0	6.0	13.0	11.0	4.0	4.0
TRIOBP	9.0	2.0	11.0	10.0	3.0	3.0
TRIP13	0.0	1.0	0.0	0.0	1.0	0.0
TRMT10A	5.0	1.0	5.0	4.0	1.0	1.0
TRMT10C	32.0	12.0	28.0	32.0	9.0	11.0
TRMT1L	12.0	4.0	12.0	10.0	4.0	3.0
TRMT6	17.0	6.0	14.0	17.0	5.0	5.0
TRMT61A	4.0	1.0	4.0	5.0	2.0	2.0
TRNAU1AP	10.0	4.0	10.0	11.0	4.0	4.0
TRNT1	4.0	2.0	4.0	4.0	1.0	1.0
TRPM7	11.0	5.0	10.0	10.0	3.0	3.0
TRPV1	4.0	1.0	4.0	3.0	1.0	1.0
TRPV3	9.0	23.0	10.0	9.0	20.0	27.0
TRUB1	9.0	4.0	8.0	7.0	3.0	3.0
TRUB2	6.0	2.0	5.0	5.0	2.0	1.0
TSC1	10.0	4.0	10.0	9.0	3.0	3.0
TSC22D3	34.0	7.0	29.0	32.0	6.0	7.0
TSGA10	5.0	0.0	5.0	5.0	0.0	0.0
TSHZ2	0.0	0.0	0.0	0.0	0.0	0.0
TSHZ3	0.0	0.0	0.0	0.0	0.0	0.0
TSKU	21.0	4.0	19.0	20.0	7.0	6.0
TSN	30.0	16.0	28.0	29.0	13.0	13.0
TSNAXIP1	0.0	0.0	1.0	1.0	0.0	0.0
TSPAN1	60.0	0.0	57.0	86.0	2.0	1.0
TSPAN13	22.0	6.0	20.0	22.0	9.0	6.0
TSPAN14	31.0	5.0	33.0	31.0	6.0	6.0
TSPAN15	29.0	1.0	24.0	31.0	2.0	2.0
TSPAN3	21.0	8.0	16.0	22.0	8.0	8.0
TSPAN33	0.0	0.0	0.0	0.0	0.0	0.0
TSPAN6	22.0	6.0	22.0	19.0	8.0	9.0
TSPAN9	1.0	6.0	1.0	1.0	6.0	4.0
TSPYL2	13.0	2.0	13.0	15.0	1.0	1.0
TSR2	18.0	7.0	14.0	17.0	7.0	6.0
TSSK3	2.0	0.0	2.0	1.0	0.0	0.0
TSSK6	0.0	0.0	0.0	1.0	0.0	0.0
TSTA3	32.0	6.0	35.0	43.0	10.0	7.0
TSTD2	6.0	3.0	6.0	6.0	2.0	2.0
TSTD3	1.0	0.0	0.0	0.0	0.0	0.0
TTC14	13.0	2.0	15.0	13.0	2.0	1.0
TTC17	16.0	6.0	16.0	15.0	4.0	4.0
TTC19	26.0	10.0	25.0	25.0	7.0	9.0
TTC21A	2.0	0.0	3.0	3.0	0.0	0.0
TTC21B	2.0	0.0	2.0	2.0	0.0	0.0
TTC22	1.0	12.0	1.0	1.0	14.0	10.0
TTC26	2.0	1.0	2.0	2.0	0.0	0.0
TTC30A	5.0	1.0	5.0	5.0	1.0	0.0
TTC30B	5.0	1.0	5.0	4.0	1.0	1.0
TTC39A	1.0	10.0	1.0	0.0	12.0	13.0
TTC39B	0.0	5.0	0.0	0.0	4.0	5.0
TTC39C	0.0	3.0	1.0	0.0	2.0	2.0
TTC3P1	0.0	0.0	0.0	0.0	0.0	0.0
TTC7B	0.0	0.0	0.0	0.0	0.0	0.0
TTC8	3.0	1.0	3.0	3.0	1.0	1.0
TTC9C	9.0	4.0	9.0	10.0	3.0	3.0
TTF1	8.0	4.0	8.0	8.0	3.0	3.0
TTF2	0.0	0.0	0.0	0.0	0.0	0.0
TTI1	8.0	3.0	8.0	8.0	3.0	2.0
TTLL11	0.0	0.0	0.0	0.0	0.0	0.0
TTLL3	6.0	0.0	9.0	7.0	0.0	0.0
TTTY14	0.0	1.0	0.0	0.0	0.0	1.0
TTTY15	1.0	0.0	1.0	1.0	0.0	0.0
TTTY4	0.0	0.0	0.0	0.0	0.0	0.0
TTTY4B	0.0	0.0	0.0	0.0	0.0	0.0
TTTY4C	0.0	0.0	0.0	0.0	0.0	0.0
TTYH3	35.0	9.0	39.0	36.0	11.0	10.0
TUBA1C	48.0	162.0	42.0	59.0	153.0	120.0
TUBA4A	83.0	263.0	74.0	94.0	290.0	244.0
TUBB2A	5.0	266.0	7.0	10.0	240.0	174.0
TUBB6	24.0	76.0	21.0	34.0	94.0	112.0
TUBD1	8.0	3.0	5.0	6.0	3.0	2.0
TUBGCP2	11.0	6.0	13.0	14.0	5.0	5.0
TUBGCP4	3.0	1.0	3.0	3.0	1.0	1.0
TUFM	114.0	39.0	109.0	133.0	43.0	40.0
TULP1	0.0	0.0	0.0	0.0	0.0	0.0
TUSC2	22.0	8.0	18.0	25.0	7.0	6.0
TUSC3	16.0	6.0	18.0	20.0	6.0	5.0
TVP23B	42.0	17.0	38.0	42.0	15.0	17.0
TVP23C	0.0	0.0	0.0	1.0	0.0	0.0
TVP23C-CDRT4	7.0	1.0	6.0	7.0	2.0	1.0
TWF1	144.0	49.0	127.0	123.0	59.0	48.0
TXLNA	20.0	10.0	20.0	20.0	9.0	8.0
