AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
ATXN7L3	ATXN7L3	4.99	4.99	-0.00	0.00	4.26	5.74	0.71	3	3	0	3
GPD1	GPD1	-3.07	-3.07	0.00	0.00	-5.90	0.00	2.45	3	3	0	3
FAM72D	FAM72D	-1.99	-1.99	0.00	0.00	-5.31	0.95	2.79	3	3	0	3
KRTCAP2	KRTCAP2	5.32	5.32	-0.00	0.00	4.14	6.47	0.93	3	2	1	3
RNF31	RNF31	2.78	2.78	-0.00	0.00	1.74	3.63	0.84	3	3	0	3
BMS1	BMS1	2.91	2.91	-0.00	0.00	2.23	3.49	0.54	3	2	3	1
GPR1	GPR1	1.60	1.60	0.00	0.00	-0.03	3.11	1.30	3	3	0	3
AIMP2	AIMP2	1.90	1.90	0.00	0.00	1.25	2.60	0.60	3	2	1	3
STAC	STAC	-0.96	-0.96	0.00	0.00	-2.89	0.88	1.54	3	3	0	3
USPL1	USPL1	1.18	1.18	-0.00	0.00	0.02	2.15	0.94	3	3	0	3
ELOA	ELOA	4.34	4.34	0.00	0.00	3.73	4.95	0.55	3	3	1	2
RAD51C	RAD51C	1.02	1.02	0.00	0.00	-0.19	2.13	0.92	3	3	1	2
NUP58	NUP58	3.71	3.71	0.00	0.00	2.94	4.35	0.58	3	3	1	2
JOSD1	JOSD1	4.04	4.04	-0.00	0.00	2.83	5.24	1.07	3	3	0	3
EGR2	EGR2	-0.77	-0.77	0.00	0.00	-3.07	1.68	2.16	3	3	0	3
ANKRD42	ANKRD42	1.79	1.79	-0.00	0.00	1.05	2.53	0.67	3	3	0	3
HCAR3	HCAR3	1.97	1.97	-0.00	0.00	0.78	3.16	1.02	3	3	0	3
SORD2P	SORD2P	0.95	0.95	0.00	0.00	-0.88	2.86	1.79	3	3	0	3
GJC2	GJC2	-2.10	-2.10	-0.00	0.00	-3.56	0.00	1.03	3	3	1	2
OTUD6B	OTUD6B	1.80	1.80	0.00	0.00	0.85	2.59	0.67	3	3	1	2
BCRP3	BCRP3	-0.58	-0.58	0.00	0.00	-2.79	0.96	1.59	3	3	0	3
ETFDH	ETFDH	3.68	3.68	-0.00	0.00	2.76	4.74	0.79	3	2	1	3
SHF	SHF	-0.23	-0.23	0.00	0.00	-2.35	1.60	1.48	3	3	0	3
CERS6	CERS6	3.07	3.07	-0.00	0.00	2.08	4.19	0.90	3	3	0	3
GGH	GGH	5.36	5.36	0.00	0.00	3.76	6.76	1.36	3	3	0	3
UHRF2	UHRF2	2.72	2.72	0.00	0.00	1.72	3.58	0.81	3	3	0	3
GFOD2	GFOD2	3.30	3.30	0.00	0.00	2.45	4.25	0.80	3	3	0	3
IMPAD1	IMPAD1	3.57	3.57	0.00	0.00	2.59	4.51	0.86	3	3	0	3
CCDC51	CCDC51	3.28	3.28	0.00	0.00	2.45	3.99	0.64	3	3	0	3
ZNF213-AS1	ZNF213-AS1	-0.70	-0.70	0.00	0.00	-2.22	0.38	1.02	3	3	0	3
RTL10	RTL10	3.05	3.05	0.00	0.00	2.24	3.70	0.63	3	3	1	2
MTFR1	MTFR1	2.74	2.74	-0.00	0.00	1.79	3.70	0.82	3	3	0	3
TVP23C	TVP23C	-0.98	-0.98	0.00	0.00	-1.97	0.00	0.88	3	3	0	3
KNOP1	KNOP1	1.66	1.66	-0.00	0.00	0.71	2.44	0.75	3	3	0	3
ANXA9	ANXA9	4.01	4.01	-0.00	0.00	1.67	6.32	2.29	3	3	0	3
B3GNT10	B3GNT10	-0.22	-0.22	-0.00	0.00	-1.59	0.89	0.98	3	3	1	2
CEBPZ	CEBPZ	4.27	4.27	0.00	0.00	3.53	4.96	0.66	3	3	0	3
SLC25A19	SLC25A19	0.67	0.67	-0.00	0.00	-0.01	1.38	0.53	3	2	3	1
AOC1	AOC1	-0.51	-0.51	0.00	0.00	-4.18	2.99	3.03	3	3	0	3
LDLRAD3	LDLRAD3	0.38	0.38	0.00	0.00	-1.05	2.12	1.21	3	3	0	3
CLIC3	CLIC3	5.23	5.23	-0.00	0.00	2.84	7.40	1.94	3	3	0	3
SETD2	SETD2	3.69	3.69	0.00	0.00	2.96	4.39	0.59	3	2	2	2
PIH1D1	PIH1D1	4.61	4.61	-0.00	0.00	3.51	5.66	0.99	3	3	0	3
PDK2	PDK2	2.33	2.33	0.00	0.00	0.91	3.49	1.08	3	3	0	3
SH2D5	SH2D5	0.65	0.65	-0.00	0.00	-0.99	2.09	1.14	3	3	0	3
ZC3HAV1	ZC3HAV1	2.74	2.74	-0.00	0.00	2.07	3.34	0.52	3	2	3	1
SERTAD1	SERTAD1	5.20	5.20	0.00	0.00	4.13	6.18	0.88	3	3	1	2
PHPT1	PHPT1	5.00	5.00	0.00	0.00	4.41	5.81	0.56	3	2	2	2
MEIOC	MEIOC	-3.44	-3.44	0.00	0.00	-4.99	0.00	1.20	3	3	0	3
NOL3	NOL3	2.04	2.04	0.00	0.00	0.88	3.20	0.89	3	3	0	3
ZNF611	ZNF611	0.88	0.88	0.00	0.00	-0.33	1.99	0.96	3	3	0	3
C11orf1	C11orf1	1.31	1.31	0.00	0.00	0.31	2.19	0.79	3	3	1	2
MADD	MADD	2.93	2.93	0.00	0.00	2.09	3.50	0.59	3	3	1	2
PSME4	PSME4	4.09	4.09	-0.00	0.00	3.24	4.93	0.77	3	3	0	3
SFT2D1	SFT2D1	4.30	4.30	0.00	0.00	3.66	4.98	0.59	3	2	1	3
PPHLN1	PPHLN1	2.89	2.89	0.00	0.00	1.98	3.69	0.76	3	3	0	3
ARFGAP3	ARFGAP3	3.57	3.57	0.00	0.00	2.42	4.64	1.04	3	3	0	3
ARHGAP12	ARHGAP12	3.04	3.04	0.00	0.00	1.77	4.30	1.18	3	3	0	3
TSTD3	TSTD3	-0.62	-0.62	0.00	0.00	-1.48	0.20	0.65	3	3	0	3
MSN	MSN	3.65	3.65	-0.00	0.00	1.71	5.42	1.58	3	3	0	3
AQP7P3	AQP7P3	-3.51	-3.51	0.00	0.00	-5.85	0.00	1.79	3	3	0	3
HRNR	HRNR	1.12	1.12	-0.00	0.00	-0.77	2.62	1.26	3	3	0	3
CDKN2D	CDKN2D	2.61	2.61	-0.00	0.00	1.62	3.66	0.91	3	3	0	3
USP45	USP45	-0.41	-0.41	-0.00	0.00	-1.06	0.23	0.57	3	2	1	3
IL27RA	IL27RA	-2.33	-2.33	-0.00	0.00	-5.00	0.07	2.09	3	3	0	3
CNOT2	CNOT2	4.25	4.25	-0.00	0.00	3.66	4.86	0.56	3	3	1	2
POU2F3	POU2F3	1.67	1.67	0.00	0.00	0.51	2.96	1.00	3	3	0	3
ZBTB33	ZBTB33	3.33	3.33	-0.00	0.00	2.34	4.31	0.86	3	3	0	3
NISCH	NISCH	3.64	3.64	-0.00	0.00	2.70	4.53	0.74	3	3	0	3
TMED3	TMED3	4.74	4.74	0.00	0.00	3.97	5.67	0.74	3	3	0	3
MAN2B1	MAN2B1	4.12	4.12	-0.00	0.00	3.43	4.87	0.55	3	2	3	1
MTSS2	MTSS2	2.13	2.13	0.00	0.00	0.56	3.48	1.25	3	3	0	3
RAB5C	RAB5C	5.89	5.89	0.00	0.00	5.25	6.61	0.59	3	2	1	3
SEC11C	SEC11C	5.25	5.25	-0.00	0.00	4.68	5.99	0.58	3	2	1	3
RRN3	RRN3	3.51	3.51	-0.00	0.00	2.58	4.25	0.71	3	3	1	2
ME1	ME1	3.65	3.65	-0.00	0.00	1.24	5.73	2.01	3	3	0	3
LINC01186	LINC01186	-1.14	-1.14	0.00	0.00	-2.76	0.59	1.49	3	3	0	3
LINC00886	LINC00886	-0.12	-0.12	0.00	0.00	-2.69	2.02	2.03	3	3	0	3
CCR7	CCR7	-5.27	-5.27	0.00	0.00	-7.19	0.00	1.67	3	3	0	3
ATP6V0A1	ATP6V0A1	3.94	3.94	0.00	0.00	3.08	4.82	0.70	3	3	1	2
FAM151B	FAM151B	0.30	0.30	0.00	0.00	-1.42	1.62	1.28	3	3	1	2
DPYSL4	DPYSL4	0.88	0.88	-0.00	0.00	-1.00	2.29	1.38	3	3	1	2
SPRED3	SPRED3	-1.19	-1.19	-0.00	0.00	-3.40	0.85	1.86	3	3	0	3
ELOVL7	ELOVL7	3.30	3.30	-0.00	0.00	1.31	5.38	1.74	3	3	0	3
COX14	COX14	3.84	3.84	0.00	0.00	2.79	4.99	0.93	3	2	1	3
ERLEC1	ERLEC1	4.56	4.56	0.00	0.00	3.69	5.47	0.79	3	3	0	3
CSPP1	CSPP1	0.59	0.59	0.00	0.00	-0.57	1.46	0.84	3	3	1	2
CKB	CKB	3.19	3.19	-0.00	0.00	1.56	4.80	1.31	3	3	0	3
ZBTB25	ZBTB25	-0.56	-0.56	0.00	0.00	-1.86	0.51	1.01	3	3	0	3
POLE3	POLE3	4.23	4.23	0.00	0.00	3.11	5.27	0.94	3	3	0	3
RPL6	RPL6	7.64	7.64	0.00	0.00	7.02	8.28	0.58	3	2	2	2
ZBTB1	ZBTB1	3.11	3.11	0.00	0.00	2.34	3.85	0.62	3	2	2	2
ARPP19	ARPP19	4.45	4.45	0.00	0.00	3.73	5.18	0.61	3	2	2	2
TUBA1C	TUBA1C	6.40	6.40	0.00	0.00	5.39	7.34	0.80	3	3	0	3
PTDSS1	PTDSS1	3.57	3.57	0.00	0.00	2.57	4.45	0.76	3	3	1	2
LINC01251	LINC01251	-0.37	-0.37	0.00	0.00	-2.74	1.91	2.12	3	3	0	3
CSTB	CSTB	8.99	8.99	-0.00	0.00	7.40	10.54	1.34	3	3	0	3
LPAR3	LPAR3	0.58	0.58	0.00	0.00	-1.06	2.43	1.38	3	3	0	3
FMR1	FMR1	3.80	3.80	-0.00	0.00	2.78	4.86	0.93	3	3	0	3
ATL1	ATL1	1.22	1.22	0.00	0.00	-0.01	2.46	1.06	3	3	0	3
CABYR	CABYR	-0.12	-0.12	0.00	0.00	-1.46	1.08	1.07	3	3	0	3
RBM15	RBM15	1.38	1.38	0.00	0.00	0.58	2.14	0.57	3	1	4	1
NTPCR	NTPCR	2.06	2.06	0.00	0.00	1.42	2.73	0.56	3	2	2	2
CISD2	CISD2	1.67	1.67	0.00	0.00	0.86	2.49	0.68	3	3	0	3
BRWD1-AS2	BRWD1-AS2	-1.70	-1.70	0.00	0.00	-4.20	0.00	1.64	3	3	0	3
SCRN1	SCRN1	4.45	4.45	0.00	0.00	3.53	5.11	0.65	3	3	1	2
ELP4	ELP4	0.80	0.80	0.00	0.00	-0.15	1.58	0.77	3	3	1	2
GLA	GLA	4.13	4.13	0.00	0.00	2.96	5.29	0.98	3	3	0	3
MRPS11	MRPS11	2.07	2.07	0.00	0.00	1.40	2.79	0.57	3	2	2	2
VPS26C	VPS26C	3.96	3.96	0.00	0.00	2.90	4.93	0.93	3	3	0	3
ITGA5	ITGA5	4.03	4.03	0.00	0.00	2.69	5.24	1.13	3	3	0	3
FOXC1	FOXC1	4.18	4.18	0.00	0.00	2.89	5.37	1.03	3	3	0	3
ZNF350	ZNF350	1.90	1.90	0.00	0.00	0.79	2.84	0.88	3	3	0	3
TPCN1	TPCN1	3.52	3.52	-0.00	0.00	2.74	4.43	0.68	3	3	0	3
CYP2J2	CYP2J2	0.05	0.05	0.00	0.00	-1.67	1.87	1.57	3	3	0	3
TSPAN1	TSPAN1	3.28	3.28	-0.00	0.00	-0.40	6.43	2.85	3	3	0	3
LINC02542	LINC02542	-3.25	-3.25	-0.00	0.00	-5.78	0.00	2.47	3	3	0	3
MOB3B	MOB3B	1.31	1.31	-0.00	0.00	0.66	1.95	0.55	3	2	2	2
SNAP23	SNAP23	4.35	4.35	0.00	0.00	3.45	5.21	0.71	3	3	1	2
LINC01715	LINC01715	-2.90	-2.90	0.00	0.00	-5.52	0.00	2.38	3	3	0	3
G3BP2	G3BP2	5.18	5.18	0.00	0.00	3.70	6.45	1.24	3	3	0	3
ATP6V1C2	ATP6V1C2	2.50	2.50	0.00	0.00	-1.79	6.52	3.97	3	3	0	3
ZNF230	ZNF230	-0.26	-0.26	0.00	0.00	-1.73	0.83	1.05	3	3	1	2
CRPPA	CRPPA	-1.75	-1.75	-0.00	0.00	-3.98	0.16	1.86	3	3	0	3
SMCO4	SMCO4	-1.80	-1.80	0.00	0.00	-3.27	0.06	1.38	3	3	0	3
BBS7	BBS7	1.27	1.27	0.00	0.00	0.67	1.89	0.54	3	1	3	2
MRPL1	MRPL1	3.61	3.61	-0.00	0.00	2.81	4.40	0.67	3	2	2	2
CTAGE7P	CTAGE7P	-2.80	-2.80	0.00	0.00	-3.84	0.00	0.75	3	3	0	3
ZFP41	ZFP41	0.46	0.46	-0.00	0.00	-0.12	1.26	0.57	3	1	2	3
ABCG4	ABCG4	-1.09	-1.09	0.00	0.00	-5.28	2.94	3.96	3	3	0	3
RSPH10B	RSPH10B	-4.78	-4.78	0.00	0.00	-6.98	0.00	1.80	3	3	0	3
P2RY11	P2RY11	-6.07	-6.07	0.00	0.00	-15.84	2.03	7.48	3	3	0	3
LDC1P	LDC1P	-2.78	-2.78	0.00	0.00	-4.99	0.00	1.66	3	3	0	3
ZNF223	ZNF223	1.52	1.52	0.00	0.00	0.23	2.62	1.05	3	3	0	3
USP11	USP11	2.31	2.31	-0.00	0.00	0.62	3.57	1.25	3	3	0	3
ELF4	ELF4	3.51	3.51	0.00	0.00	2.71	4.27	0.71	3	3	0	3
CNKSR3	CNKSR3	-1.62	-1.62	0.00	0.00	-4.09	0.65	2.13	3	3	0	3
DYNC2LI1	DYNC2LI1	2.15	2.15	0.00	0.00	1.26	2.96	0.67	3	3	1	2
HLA-F-AS1	HLA-F-AS1	-1.68	-1.68	0.00	0.00	-5.27	1.73	2.66	3	3	0	3
DYRK4	DYRK4	-0.24	-0.24	0.00	0.00	-0.90	0.51	0.57	3	2	2	2
PLCXD1	PLCXD1	2.98	2.98	0.00	0.00	1.14	4.79	1.64	3	3	0	3
CLDN3	CLDN3	-2.95	-2.95	0.00	0.00	-5.71	0.00	2.29	3	3	0	3
TP63	TP63	3.78	3.78	-0.00	0.00	1.97	5.47	1.67	3	3	0	3
ASIC1	ASIC1	-4.15	-4.15	-0.00	0.00	-7.13	0.00	2.30	3	3	0	3
KNTC1	KNTC1	0.58	0.58	-0.00	0.00	-0.34	1.35	0.66	3	3	1	2
RARB	RARB	-1.03	-1.03	0.00	0.00	-3.88	1.28	2.05	3	3	0	3
CCDC142	CCDC142	1.71	1.71	0.00	0.00	0.87	2.51	0.71	3	3	0	3
RPL11	RPL11	7.61	7.61	0.00	0.00	6.79	8.30	0.58	3	2	3	1
GPBP1	GPBP1	3.93	3.93	-0.00	0.00	3.06	4.67	0.71	3	3	1	2
FEM1A	FEM1A	2.58	2.58	-0.00	0.00	2.01	3.16	0.54	3	2	1	3
SNED1	SNED1	-1.95	-1.95	-0.00	0.00	-3.45	0.00	1.26	3	3	0	3
ZNF789	ZNF789	0.05	0.05	-0.00	0.00	-1.32	1.45	1.26	3	3	0	3
EXT2	EXT2	3.50	3.50	0.00	0.00	2.71	4.37	0.71	3	3	0	3
KRTAP5-AS1	KRTAP5-AS1	0.76	0.76	0.00	0.00	-0.96	2.23	1.30	3	3	0	3
PLBD1-AS1	PLBD1-AS1	-1.31	-1.31	0.00	0.00	-4.10	1.08	2.23	3	3	0	3
NMRK1	NMRK1	3.34	3.34	-0.00	0.00	2.40	4.21	0.83	3	3	0	3
ZNF713	ZNF713	-1.44	-1.44	-0.00	0.00	-3.01	0.00	1.28	3	3	0	3
ZMYM5	ZMYM5	2.77	2.77	0.00	0.00	1.74	3.67	0.78	3	3	0	3
PHETA2	PHETA2	0.62	0.62	-0.00	0.00	-0.24	1.50	0.77	3	3	0	3
ERI2	ERI2	2.49	2.49	0.00	0.00	1.42	3.50	0.91	3	3	0	3
THAP10	THAP10	-0.20	-0.20	-0.00	0.00	-1.80	1.09	1.25	3	3	0	3
KIFC3	KIFC3	4.03	4.03	0.00	0.00	3.14	5.10	0.83	3	3	0	3
COMT	COMT	4.80	4.80	-0.00	0.00	3.67	5.96	0.96	3	3	0	3
ZNF596	ZNF596	-0.07	-0.07	-0.00	0.00	-1.66	1.36	1.37	3	3	0	3
DCBLD2	DCBLD2	3.20	3.20	-0.00	0.00	1.14	4.76	1.58	3	3	0	3
GALNT7	GALNT7	4.52	4.52	0.00	0.00	2.42	6.40	1.82	3	3	0	3
GRB2	GRB2	5.18	5.18	0.00	0.00	4.37	5.98	0.72	3	3	0	3
TBP	TBP	3.05	3.05	-0.00	0.00	2.09	3.97	0.85	3	3	0	3
NES	NES	-1.83	-1.83	-0.00	0.00	-4.74	1.20	2.60	3	3	0	3
MEX3C	MEX3C	3.88	3.88	-0.00	0.00	3.16	4.55	0.61	3	2	2	2
AOC2	AOC2	0.24	0.24	0.00	0.00	-1.81	2.07	1.75	3	3	0	3
PANK2	PANK2	1.93	1.93	-0.00	0.00	1.25	2.59	0.57	3	3	1	2
ANKRD22	ANKRD22	3.97	3.97	-0.00	0.00	2.47	5.31	1.20	3	3	0	3
MORN4	MORN4	1.59	1.59	-0.00	0.00	0.21	2.85	1.11	3	3	1	2
ZNF510	ZNF510	0.79	0.79	0.00	0.00	0.04	1.48	0.59	3	3	1	2
YBX2	YBX2	-1.04	-1.04	-0.00	0.00	-4.17	2.08	2.66	3	3	0	3
PRKCSH	PRKCSH	5.28	5.28	-0.00	0.00	4.35	6.22	0.83	3	3	0	3
POLQ	POLQ	-2.97	-2.97	-0.00	0.00	-4.76	0.00	1.31	3	3	0	3
SLC35C2	SLC35C2	1.97	1.97	0.00	0.00	1.30	2.56	0.54	3	2	2	2
LINC00630	LINC00630	-1.98	-1.98	0.00	0.00	-2.93	0.00	0.79	3	3	0	3
IVL	IVL	9.57	9.57	-0.00	0.00	7.74	11.51	1.73	3	3	0	3
ZFYVE27	ZFYVE27	2.91	2.91	-0.00	0.00	1.94	3.85	0.79	3	3	0	3
NGDN	NGDN	3.13	3.13	0.00	0.00	2.45	3.82	0.61	3	2	2	2
PSME3IP1	PSME3IP1	3.29	3.29	-0.00	0.00	2.64	3.87	0.57	3	3	1	2
HHLA3	HHLA3	2.90	2.90	0.00	0.00	2.09	3.73	0.71	3	3	0	3
SLC39A1	SLC39A1	4.93	4.93	-0.00	0.00	4.14	5.77	0.76	3	3	0	3
WDR83OS	WDR83OS	6.02	6.02	-0.00	0.00	5.37	6.69	0.54	3	2	2	2
LINC00894	LINC00894	0.75	0.75	-0.00	0.00	-1.04	2.35	1.24	3	3	0	3
PRDM5	PRDM5	-3.13	-3.13	-0.00	0.00	-3.97	0.00	0.76	3	2	2	2
FLJ20021	FLJ20021	1.34	1.34	0.00	0.00	0.15	2.56	1.06	3	3	0	3
MYO9B	MYO9B	3.43	3.43	-0.00	0.00	2.56	4.30	0.78	3	3	0	3
LRRC23	LRRC23	1.53	1.53	-0.00	0.00	0.37	2.54	0.84	3	3	1	2
NOL7	NOL7	4.28	4.28	-0.00	0.00	3.68	4.89	0.54	3	2	2	2
ACYP1	ACYP1	1.55	1.55	0.00	0.00	0.60	2.39	0.72	3	2	2	2
PADI1	PADI1	2.92	2.92	0.00	0.00	1.45	4.55	1.20	3	3	0	3
CBX3P2	CBX3P2	-1.27	-1.27	-0.00	0.00	-4.27	1.10	2.26	3	3	0	3
SPNS2	SPNS2	5.67	5.67	-0.00	0.00	3.55	7.74	1.68	3	3	0	3
CDHR2	CDHR2	-1.09	-1.09	-0.00	0.00	-5.92	3.04	4.08	3	3	0	3
SLC35B2	SLC35B2	4.04	4.04	0.00	0.00	2.71	5.28	1.04	3	3	0	3
PGBD2	PGBD2	1.11	1.11	0.00	0.00	-0.00	1.96	0.73	3	3	1	2
RPTOR	RPTOR	2.41	2.41	0.00	0.00	1.73	3.21	0.63	3	3	0	3
UBXN7	UBXN7	3.31	3.31	0.00	0.00	2.54	4.00	0.62	3	2	2	2
PPP1R1C	PPP1R1C	-2.24	-2.24	0.00	0.00	-3.84	0.00	1.38	3	3	0	3
IDH1	IDH1	5.59	5.59	0.00	0.00	4.64	6.37	0.72	3	3	0	3
MIPOL1	MIPOL1	-0.48	-0.48	0.00	0.00	-1.75	0.71	1.01	3	3	0	3
PRICKLE3	PRICKLE3	1.83	1.83	0.00	0.00	1.03	2.75	0.71	3	2	1	3
PRAG1	PRAG1	3.75	3.75	0.00	0.00	2.49	5.02	0.98	3	3	0	3
RIBC1	RIBC1	-3.10	-3.10	-0.00	0.00	-4.54	0.00	1.01	3	3	0	3
SFRP1	SFRP1	0.75	0.75	0.00	0.00	-0.67	2.42	1.16	3	3	0	3
FBXO17	FBXO17	-1.92	-1.92	0.00	0.00	-3.77	0.00	1.39	3	3	0	3
HDAC2	HDAC2	3.87	3.87	-0.00	0.00	3.16	4.51	0.61	3	3	0	3
LYN	LYN	2.55	2.55	0.00	0.00	1.52	3.57	0.90	3	3	0	3
PFDN4	PFDN4	3.44	3.44	0.00	0.00	2.41	4.52	0.97	3	3	0	3
PIP4P1	PIP4P1	4.07	4.07	0.00	0.00	3.36	4.85	0.67	3	3	0	3
KIFAP3	KIFAP3	3.55	3.55	0.00	0.00	2.74	4.37	0.72	3	3	0	3
SERTAD4	SERTAD4	-0.22	-0.22	0.00	0.00	-3.58	2.10	2.26	3	3	0	3
TENM2	TENM2	2.10	2.10	0.00	0.00	-0.94	4.95	2.57	3	3	0	3
DMKN	DMKN	8.98	8.98	-0.00	0.00	6.64	10.84	1.74	3	3	0	3
CCAR1	CCAR1	4.38	4.38	0.00	0.00	3.74	5.06	0.54	3	2	2	2
ZBTB7C	ZBTB7C	-1.18	-1.18	0.00	0.00	-3.09	0.91	1.85	3	3	0	3
COLGALT1	COLGALT1	4.34	4.34	0.00	0.00	3.35	5.37	0.86	3	3	0	3
RNF227	RNF227	2.09	2.09	0.00	0.00	0.90	3.64	1.06	3	3	0	3
OSGEPL1	OSGEPL1	0.66	0.66	-0.00	0.00	-0.25	1.39	0.66	3	3	1	2
ISG15	ISG15	4.68	4.68	-0.00	0.00	2.74	6.25	1.39	3	3	0	3
FAM210B	FAM210B	3.91	3.91	0.00	0.00	2.81	4.95	0.89	3	3	0	3
RHCG	RHCG	7.16	7.16	0.00	0.00	4.77	9.75	2.36	3	3	0	3
TRAK2	TRAK2	3.20	3.20	0.00	0.00	0.93	4.94	1.75	3	3	0	3
ENTPD6	ENTPD6	3.35	3.35	0.00	0.00	1.52	5.08	1.61	3	3	0	3
FAM20B	FAM20B	3.27	3.27	-0.00	0.00	2.48	3.98	0.68	3	3	0	3
ZNF823	ZNF823	1.94	1.94	0.00	0.00	0.88	2.86	0.89	3	3	0	3
CEP120	CEP120	1.59	1.59	-0.00	0.00	0.14	2.87	1.18	3	3	0	3
FMO4	FMO4	1.24	1.24	0.00	0.00	0.31	1.98	0.73	3	3	1	2
RRM2	RRM2	-0.14	-0.14	-0.00	0.00	-1.92	1.76	1.52	3	3	0	3
MLEC	MLEC	4.39	4.39	-0.00	0.00	2.83	5.70	1.25	3	3	0	3
RABL3	RABL3	1.65	1.65	-0.00	0.00	0.95	2.36	0.66	3	3	0	3
AHSA1	AHSA1	5.73	5.73	0.00	0.00	5.07	6.40	0.52	3	2	3	1
GNPDA1	GNPDA1	4.00	4.00	0.00	0.00	3.18	4.81	0.71	3	3	0	3
HELZ2	HELZ2	2.24	2.24	0.00	0.00	0.55	3.44	1.11	3	3	0	3
VLDLR	VLDLR	-0.64	-0.64	0.00	0.00	-2.78	1.35	1.80	3	3	0	3
KRT7-AS	KRT7-AS	-0.20	-0.20	0.00	0.00	-1.98	1.24	1.31	3	3	0	3
SEPTIN8	SEPTIN8	3.57	3.57	0.00	0.00	2.72	4.51	0.74	3	3	0	3
SIL1	SIL1	4.50	4.50	0.00	0.00	3.40	5.75	1.06	3	3	0	3
LINC01451	LINC01451	-0.54	-0.54	0.00	0.00	-3.02	1.52	1.93	3	3	0	3
LOC645967	LOC645967	-1.42	-1.42	0.00	0.00	-3.61	0.65	1.83	3	3	0	3
TM4SF1	TM4SF1	4.05	4.05	0.00	0.00	2.40	5.39	1.22	3	3	0	3
ALDH8A1	ALDH8A1	-1.28	-1.28	-0.00	0.00	-2.61	0.00	0.91	3	3	0	3
LCE6A	LCE6A	3.19	3.19	-0.00	0.00	-2.47	8.77	5.07	3	3	0	3
ACYP2	ACYP2	0.73	0.73	-0.00	0.00	-0.07	1.43	0.59	3	2	2	2
SULF2	SULF2	5.61	5.61	0.00	0.00	3.19	7.70	2.06	3	3	0	3
DPH2	DPH2	2.76	2.76	0.00	0.00	1.67	3.66	0.84	3	3	0	3
DTD2	DTD2	0.54	0.54	0.00	0.00	-0.26	1.37	0.69	3	3	0	3
TBCC	TBCC	3.95	3.95	-0.00	0.00	3.18	4.78	0.71	3	3	0	3
CATSPERG	CATSPERG	-2.11	-2.11	0.00	0.00	-4.44	0.19	2.10	3	3	0	3
LOC105376114	LOC105376114	-0.56	-0.56	0.00	0.00	-1.93	0.59	1.07	3	3	1	2
UTP4	UTP4	3.65	3.65	0.00	0.00	2.91	4.32	0.61	3	2	2	2
WRAP73	WRAP73	3.31	3.31	0.00	0.00	2.04	4.65	1.24	3	3	0	3
FKBP2	FKBP2	5.12	5.12	0.00	0.00	3.72	6.70	1.30	3	3	0	3
NET1	NET1	5.78	5.78	0.00	0.00	4.97	6.50	0.58	3	1	3	2
LOC100294145	LOC100294145	1.34	1.34	0.00	0.00	-0.22	2.87	1.29	3	3	0	3
PPARGC1B	PPARGC1B	-2.58	-2.58	0.00	0.00	-4.69	0.00	1.51	3	3	0	3
LYPD2	LYPD2	0.95	0.95	-0.00	0.00	-3.12	5.18	3.34	3	3	0	3
CFL2	CFL2	2.47	2.47	-0.00	0.00	1.85	3.06	0.51	3	2	2	2
LINC00467	LINC00467	0.92	0.92	-0.00	0.00	-0.51	2.15	1.15	3	3	0	3
FAM83D	FAM83D	1.11	1.11	-0.00	0.00	-1.59	3.38	2.11	3	3	0	3
PARP9	PARP9	2.72	2.72	0.00	0.00	0.77	4.43	1.53	3	3	0	3
SLC26A2	SLC26A2	0.37	0.37	-0.00	0.00	-0.68	1.14	0.75	3	3	1	2
LINC00476	LINC00476	-1.29	-1.29	0.00	0.00	-2.01	0.00	0.63	3	3	1	2
SDCBP2-AS1	SDCBP2-AS1	-0.93	-0.93	-0.00	0.00	-2.80	0.79	1.68	3	3	0	3
THAP7-AS1	THAP7-AS1	-0.46	-0.46	-0.00	0.00	-1.96	1.08	1.36	3	3	0	3
ECT2L	ECT2L	-2.22	-2.22	0.00	0.00	-4.72	0.14	2.21	3	3	0	3
CTSA	CTSA	6.57	6.57	0.00	0.00	5.58	7.65	0.95	3	3	0	3
SURF4	SURF4	5.91	5.91	0.00	0.00	5.09	6.77	0.75	3	3	0	3
IPCEF1	IPCEF1	-5.61	-5.61	0.00	0.00	-7.67	0.00	1.45	3	3	0	3
ZNF548	ZNF548	1.54	1.54	-0.00	0.00	0.85	2.15	0.54	3	2	2	2
RNF103	RNF103	4.62	4.62	0.00	0.00	3.69	5.56	0.92	3	3	0	3
ZMAT3	ZMAT3	3.44	3.44	0.00	0.00	1.57	4.92	1.40	3	3	0	3
SLC27A4	SLC27A4	4.67	4.67	0.00	0.00	3.59	5.64	0.93	3	3	0	3
SMOC1	SMOC1	1.53	1.53	-0.00	0.00	-0.92	3.56	1.82	3	3	0	3
SCLY	SCLY	0.80	0.80	0.00	0.00	-0.32	1.82	0.83	3	3	1	2
KDM1A	KDM1A	5.22	5.22	-0.00	0.00	3.99	6.30	1.01	3	3	0	3
POC1B	POC1B	2.86	2.86	0.00	0.00	2.01	3.81	0.84	3	3	0	3
H3C15	H3C15	-2.31	-2.31	0.00	0.00	-6.36	0.68	2.77	3	3	0	3
